throughput_kbps,startup_delay_ms,rebuffer_count,rebuffer_duration_s,bitrate_kbps,resolution_height,dropped_frames_pct,latency_ms,buffer_health_s,MOS,network_type
3778.4880290090164,254.95478709284936,0,0.0,2666.1460546532594,1080,0.6515467611209035,41.94145643825947,25.589438077245465,4.598992964689959,wifi
4259.935982541486,489.2144402964161,0,0.0,3580.0780405707656,1080,0.016618727704114267,63.45175835444239,29.47454753846261,4.5858793557449244,wifi
3318.0448927696025,561.0023218060724,0,0.0,2479.8714414744272,720,0.8607267975987976,93.66468874443812,12.653185809676998,4.485421771744805,4g
8019.709289722873,323.36253577280246,0,0.0,5798.190851506352,1440,0.8216145475433894,42.10545962088347,23.859960768134265,4.787812370577523,wifi
6989.252339215384,681.4963722627433,0,0.0,4907.087272170447,1440,0.0,39.02563196139764,14.940618378242773,4.6660528949220295,5g
2357.4827145243516,287.1719758596406,0,0.0,1903.2218914545563,720,0.2547491699999265,83.44653811276078,26.016546951827625,4.532048594832407,4g
6389.091716186975,524.6279799255979,0,0.0,4438.19772830004,1080,0.4271469344883623,94.5645666027781,35.10484422520352,4.6745460893284205,4g
2384.056528983448,457.10699749452994,0,0.0,1835.9791940956086,720,0.20375606797966106,47.0542194052269,19.024004476730553,4.488227797722188,4g
2758.026054423733,81.09070209739448,0,0.0,2200.324651232126,720,0.07096432646360812,126.73827056642628,37.43040301544244,4.615957939212195,4g
3955.8292949249794,202.6285843143525,0,0.0,3258.4151209099036,1080,0.5304298223399856,52.47687857539802,19.197062212903752,4.620739661325203,wifi
4140.086106883829,288.9345562361968,0,0.0,3006.514883944772,1080,0.4466287983005398,67.03512816798407,20.318932085467203,4.611563161587408,wifi
2529.6016845320687,1280.2702373674042,0,0.0,1839.5889815707367,720,0.17108283709156977,67.75177056033164,27.14685771853319,4.295568154403125,4g
5323.481933087457,490.8840676428726,1,0.34082578383376055,3802.165605210323,1080,0.3123486442589335,57.93023463868078,18.48813573075869,4.2322764077942905,wifi
7531.54038524001,435.3024842744894,0,0.0,5460.004935441221,1440,0.0,66.5599096742822,30.36410128498511,4.763969858964369,wifi
6088.5941021826,189.4202978592102,0,0.0,4368.589910750842,1080,0.5747965725963121,94.64623210819889,27.064471333866162,4.734069416266758,wifi
8285.06487227188,340.68580929305836,0,0.0,6799.21118218035,1440,0.6968751803784559,36.43392753770269,24.69410205450597,4.800991997111679,wifi
3612.6510042482023,972.5912068204519,1,0.05082209196387455,2580.387865525133,1080,0.8533685299830165,102.75067621795392,15.806417428527523,4.043268892029259,4g
7069.18202718051,462.4018943102488,0,0.0,5049.215430894386,1440,0.0,46.087334580605194,20.432201439395467,4.7281179486451,5g
7243.1581890300995,541.6537126023555,0,0.0,5762.0570339171545,1440,0.6539751957530212,78.58112676956411,24.882582139797265,4.700054774712204,4g
4882.145153066683,227.33094705212366,0,0.0,3615.620234721647,1080,0.5150181593060486,79.9964849382059,13.648783508129544,4.658013246216,wifi
7557.850606493345,440.4612383662387,0,0.0,6351.776349638803,1440,0.7986881771310967,77.13587965133054,25.05092040134037,4.7368471276599795,wifi
10163.023453606713,720.8508723034282,0,0.0,6876.902986680374,1440,0.7928652054581581,27.954809178821492,12.490116715363163,4.789646568469951,wifi
3408.013926139899,455.25483586571073,0,0.19902871549190468,2631.890981805098,720,0.25846718990849926,69.18771543433223,24.21172175732762,4.5174765588386805,wifi
5738.498905038358,445.84227482301367,0,0.0,4094.798335442248,1080,0.34611657585056244,43.93552193313914,24.923170852504512,4.658034781782151,5g
8184.648993407407,565.9038084048146,0,0.0,5735.920488350561,1440,0.0,20.0,15.93041335906894,4.755314745584608,5g
3078.87767277739,810.0061916754471,0,0.0,2477.628645148224,720,0.8060757668708192,91.84253316868218,14.975610657035228,4.414245429108104,4g
2680.1951723598377,560.7170038757204,1,0.3858655806552416,1984.9895653753083,720,0.5424091265389606,57.37826698624547,9.014565044914818,4.064663103201214,wifi
3641.2504296737593,269.1433446624889,0,0.0,3084.1539590681814,1080,0.4985986006847443,67.23843707857688,27.923969933169,4.594573109257426,wifi
2683.6482627624478,622.9184889154753,0,0.0,2139.9007983139913,720,0.5046327682138886,99.020251202526,32.46188317432252,4.460790937767431,wifi
4759.5070618087875,466.614074523651,0,0.0,3637.1461983592103,1080,0.14998935821517828,28.20865013382062,8.0,4.599622153713072,wifi
3832.59088990242,621.1986739814596,0,0.0,2955.3871086050412,1080,0.2778765290949025,54.3127232391981,21.11195389649229,4.518660752464805,wifi
3996.1720979615384,401.26781247245367,0,0.0,3055.923671692697,1080,0.8299643519818518,61.830403563464166,23.48466257197878,4.566683518763695,wifi
4239.4550853082965,229.6925621628464,0,0.0,3167.5834973448573,1080,0.5996755708940288,81.70574008891819,22.19918844342338,4.6278788596639355,wifi
5274.929685626928,50.0,0,0.0,3940.815598112347,1080,0.0,87.2772445962782,25.371109891830116,4.744469150216444,wifi
1780.0410276447078,1068.8737441665724,0,0.0,1501.9352089656418,720,0.0,84.0535327460473,20.59686483809443,4.312141734243449,4g
5934.955554768548,262.3255435538481,0,0.28297583249452674,4300.247395259238,1080,0.1336913032856321,86.71568672640466,18.85193607982964,4.68250971449995,wifi
3854.301886477426,451.64576466453906,0,0.0,3134.7018970216136,1080,0.11766337122251253,51.02871583943291,22.714003703858832,4.567902154243377,wifi
5624.8383657742925,50.0,0,0.0,4284.491472952903,1080,0.15213116009081426,64.95331802217886,18.924640247301472,4.753532767634371,wifi
3258.0529956926584,744.3832058106489,0,0.0,2459.8015290012227,720,0.4889254002425979,130.70146605462133,19.47743497368494,4.4518255473089035,4g
5583.701316969576,222.2405373538163,0,0.0,4087.094931768865,1080,0.41534261756564855,24.689294451405743,25.40110738411978,4.704405317413528,5g
4255.449892819519,437.59471749722087,0,0.0,3264.9134990224074,1080,0.4786107436223143,42.006104270244926,21.139060357024658,4.579698929172217,wifi
10451.713947313507,472.6908675678146,0,0.10761347272260778,7748.769991035659,1440,0.07836009357194229,54.28792965261317,31.983779184487965,4.886338828450544,5g
3356.723016456596,155.52513749201938,0,0.0,2570.634510492979,720,0.0,34.37861586308336,17.45836036123497,4.617429882666566,wifi
5980.402345109147,503.08208058016214,0,0.0,4596.6638879283355,1080,0.21172373906892414,47.267694337955284,23.24678966482719,4.6588459587372455,wifi
4281.946441503589,361.9604785921813,0,0.0,3028.6411465871556,1080,0.15802032870778826,64.34730699478956,24.282920818894397,4.611436345057237,4g
3629.828914915386,406.4215347941869,0,0.0,3008.1074469429336,1080,0.5413408880199788,49.33095305670551,17.530170066702745,4.552163937446645,wifi
2191.309356532534,1027.444049285454,0,0.0,1648.3132267454644,720,0.3141331150477993,86.20152317955485,13.31967174846891,4.329272265102911,4g
5406.786793901014,810.5369963891782,0,0.0,3902.2377520722775,1080,0.3573990356777436,72.30513533937122,9.615970366956692,4.540752701747598,wifi
3925.191007824921,733.577522223904,0,0.0,2826.7460754602876,1080,0.4958200791373687,42.61905504270435,21.064376687821643,4.488629193473843,wifi
4017.8635264605364,219.51538104149748,0,0.0,3265.6972484352646,1080,0.0,27.68683321358644,22.89240101315315,4.637749771670545,wifi
1833.8487073016684,257.2250351927032,0,0.0,1463.4403924225107,720,0.5048051867681289,107.65204565368147,22.521131592349626,4.5037546999192735,wifi
3246.720467496479,758.6391682220562,0,0.0,2504.6454799850317,720,0.2693777581168113,80.4179365817604,24.744810327073935,4.45744178477205,4g
3832.369284891241,350.84769999741974,0,0.013705251655608448,2977.4052916142628,1080,0.1652750998115663,20.0,14.218169333787175,4.583834557652459,wifi
4194.150295584442,193.83725594576924,0,0.0,2967.9655953672964,1080,0.10721235516552857,41.78850232157103,23.35129375564534,4.650042606391202,wifi
5644.5870321164975,192.98437719187183,0,0.0,4046.0995669051076,1080,0.03523272276876083,28.730441042626232,24.114494211647973,4.725394972151783,wifi
2209.435033182619,50.0,0,0.0,1653.4827749489252,720,0.484776094875789,105.34634480922453,13.159034485242618,4.569323889504003,4g
5263.584179407453,362.46580181430954,0,0.0,3721.912496917585,1080,0.6333302167254776,76.14016563888941,10.28076803364938,4.63773131283522,wifi
5493.405635004279,185.95570437145037,0,0.0,4331.711340719137,1080,0.5548892716304353,82.5656660682861,14.641216270490824,4.698319407270733,4g
4052.503143885089,757.0336804144263,0,0.0,3203.5591254620012,1080,0.6565057972891837,72.79252818995803,22.655273745224317,4.485264727419107,wifi
5620.706101095153,468.15828160042116,0,0.0,4000.3479189966374,1080,0.23314241234526248,34.40318084719959,30.090899715804944,4.653056002113777,wifi
6452.142451186297,568.6344182721874,0,0.0,4602.08536674235,1080,0.4181157785273252,63.94695766331071,19.692817329100418,4.6577207350329095,4g
8442.0384765422,449.7574619602166,0,0.0,6070.133768037187,1440,0.07527184078351395,56.97896244786141,15.52341046008492,4.794718449389602,wifi
4405.319487089542,605.1191833729685,0,0.0,3636.312716992082,1080,0.41167396207043794,73.09909344061698,13.497807035851636,4.5427346438706335,4g
5138.829905995315,373.5542686937656,1,0.3255106585082454,4034.1904688106674,1080,0.22663176757670328,65.05769629939797,16.976253551536338,4.255878448208955,wifi
5018.273191562649,454.64080457042456,1,0.9037431581347741,4026.598374395952,1080,0.4954568463023735,36.75840974531425,8.0,4.146740574070284,wifi
3546.1497748659012,579.0112111374654,0,0.0,2757.3191229399886,1080,0.06166577053248584,82.4038697642021,15.482648496628276,4.517994301940932,4g
3022.079184643222,635.2169721171281,0,0.0,2452.5383070129956,720,0.3720104051039525,92.62115652092288,22.192846835857008,4.472455112151275,4g
5133.776135407106,438.4534779510349,0,0.0,4057.049826869586,1080,0.48357277435354185,90.27970443730585,22.019498759632608,4.62377995330777,4g
1463.9347557154929,256.8672733794232,0,0.0,1078.2457902872914,480,0.6493095573003923,63.15649667258186,17.558337507364648,4.478035635226326,4g
4427.220020317294,544.8565354912456,0,0.0,3418.8042294473935,1080,0.0,59.75361414141378,18.674196093281875,4.574351384799022,wifi
3456.2039518870606,234.02129238442478,0,0.0,2567.667951853054,720,0.7734842135939337,81.3732112352098,8.0,4.573900348090429,4g
2405.8335723536557,532.7765181303877,0,0.0,1743.7402303946449,720,0.14130461215733714,99.57751077040923,10.786147580443284,4.467330099268632,4g
4664.45505151605,275.5585109410564,0,0.0,3409.8193965314363,1080,0.016895066508931578,61.39839161989651,13.54252879808739,4.649951790124123,wifi
5170.860169609553,597.4810290092801,0,0.0,3809.8320969534457,1080,0.11112449086999343,70.58826814251444,28.18057227251419,4.600747359865566,wifi
4026.1480690936496,285.71015616065256,0,0.0,3354.579824515618,1080,0.34908406107388656,68.27584634380428,18.606384020454588,4.6085711729945755,wifi
4509.4862564415735,729.4787995206659,0,0.0,3482.6970423396124,1080,0.054740647244329976,58.24246515168759,25.641736789301532,4.534847435598163,wifi
4845.937878846735,640.0612516518643,0,0.0,3834.1999726802337,1080,0.5007523770799072,20.0,22.297314418310297,4.558637398367959,wifi
1611.562870497921,260.5460806216988,0,0.0,1350.650646347862,720,1.0728760937208954,89.96160293647307,22.4482170612876,4.474724270794617,4g
4711.172839048018,392.8778527619818,1,0.10292238203228034,3749.3965495627563,1080,0.4103835622555767,54.3440850170486,19.362908416264542,4.2522947311001245,wifi
5584.318303815149,620.935843080506,0,0.0,4100.115108532247,1080,0.5331438128149314,69.26739612065374,10.815708456459761,4.592477065110058,wifi
5821.345840753129,119.14618038185017,0,0.0,4110.091729763295,1080,0.581293719341645,53.947604810591066,17.10325904765213,4.732103890790536,wifi
7552.083424905486,378.05316367396324,0,0.0,6123.052574293214,1440,0.4363533847898386,62.61528375823089,24.942518791257093,4.762965790057843,wifi
2520.8189959791625,577.8154563894582,0,0.0,1930.9662979880875,720,0.6268744490889419,97.57685206916788,12.591121478531129,4.448335525116044,4g
3776.572062689777,195.7909678643356,0,0.0,2783.34137703975,1080,0.29895040970782216,72.39403930964957,22.03925216715622,4.622135900177463,wifi
7915.783567752478,327.1123495471078,0,0.0,6373.85752049532,1440,0.39861010833269644,60.9106454957936,27.125806356326727,4.796328271564663,5g
3777.0792270206657,399.7214697113302,0,0.0,2870.6150255735806,1080,0.6417035917727503,73.54802737384605,14.27124909721507,4.556235235628347,wifi
5746.411756444485,228.158796284886,0,0.0,4310.479366372992,1080,0.11331244977958066,68.7502449723974,12.549466826729645,4.712411195353654,wifi
3677.026679432679,856.3903064170091,0,0.0,2825.676710170061,1080,0.53341804545857,86.92629791275965,28.72430108874475,4.4489857966568715,4g
5825.638026943643,372.00938716975776,0,0.0,4084.506607222929,1080,0.34093429038882717,67.70766073864147,18.62424407868615,4.677226072290289,4g
5323.051627223831,961.8421722459007,1,0.3341907437802231,4063.7243387797794,1080,0.5297783355178457,41.23832967359918,20.66237435367331,4.110093223592759,5g
1865.6576561616562,446.97287001036403,0,0.0,1355.3134538994125,720,0.45410918290791946,76.87890126718065,27.3577577338937,4.46233104445859,4g
5350.404824303133,626.0198632809028,0,0.0,4000.759633023188,1080,0.5558981720039509,38.05324650905913,24.204338941157516,4.586860933599508,wifi
2447.8086939229784,825.7457072421892,0,0.0,1831.5284332184851,720,0.4306093891721723,91.57977432680019,26.80208287254021,4.397116975933962,4g
5090.0592038896775,400.62171003712734,0,0.0,3603.360133599629,1080,0.34474727604543354,54.59689741325808,30.6280474536061,4.640381942876003,wifi
4131.802523864586,347.3853151087294,0,0.0,3402.410017832238,1080,0.35051866738113446,85.76888498636505,20.370227804302207,4.599450374077194,wifi
3362.9029259396707,50.0,0,0.0,2501.138875486438,720,0.6070313274292037,99.4617439605495,17.694524522716577,4.626050921187738,4g
6453.649520205864,454.52905268642576,0,0.0,4573.623132508626,1080,0.43318393677360334,60.02679693508974,28.837721433137446,4.6913573275953615,wifi
1849.2961216796016,378.4923142249502,0,0.0,1476.49851719759,720,1.1372272276227675,126.03483895494293,17.529503493892104,4.452242612795395,4g
3009.746926828226,200.42960335119486,0,0.0,1927.5608760324199,720,0.1714076625069227,62.97254190605662,22.197257586703625,4.586556070180427,wifi
2834.6153595219585,526.5715829214613,0,0.0,2271.9381371432128,720,0.30514068862564364,67.30727484127536,23.677792282847594,4.493140326956672,wifi
6973.124964440786,854.7278412424439,0,0.0,5859.735107692151,1440,0.12204006665285483,119.69837573467701,13.650313694974177,4.617503274128826,4g
3795.8541236007995,269.8872759188816,0,0.0,2733.7885782537737,1080,0.13614711140231728,105.63265754552123,21.78506642711333,4.609307513714517,wifi
2808.577445038206,50.0,0,0.0,2357.660316964676,720,0.041392307710569176,116.49911358763262,19.733382993773873,4.616527132816858,4g
4211.020966288401,713.0873295644818,1,0.4523507646273106,2975.618019104752,1080,0.06316947031870151,66.31743336203456,20.51903325152877,4.11641346000938,4g
3409.9354316494846,523.6381429330602,0,0.0,2507.97560239783,720,0.09961257017303682,93.67172419076044,16.81414097266571,4.524687343327618,wifi
4608.363090146804,365.6870979567304,0,0.0,3870.6422386730246,1080,0.8550377971417744,44.0617802140662,21.811824455115627,4.604432340776974,wifi
2637.798954176251,859.3510100899687,0,0.0,1996.2570167859349,720,0.63873340292327,81.05684685340107,19.702646974690502,4.3877117812834365,4g
3358.3756063368187,518.7109389811134,0,0.0,2651.8042065058717,720,0.2875165930452594,67.46104636868357,16.258395864450723,4.517370585298876,wifi
3647.948991731811,356.39417437911555,0,0.0,2861.4519262729586,1080,0.0,75.91677310439547,20.362810688704208,4.583516592405035,wifi
1926.8464869770637,728.4164475705975,0,0.0,1456.6171132688196,720,0.0,95.1528084184232,25.072898650891123,4.4072819516467385,4g
5740.148501643434,410.6963253643801,0,0.0,4037.0141471066313,1080,0.5842811315071192,55.07710139867365,18.493384471778526,4.65590094047893,5g
5191.3021478828205,330.49531756129613,0,0.0,3922.016600041208,1080,0.19746581435696162,48.07908041471223,23.39276251501456,4.6630529610821165,5g
3194.527194195262,727.2420048130397,0,0.0,2458.35273791238,720,0.0,94.57540057857877,25.804797637550067,4.471398737089033,4g
2580.448572972064,50.0,0,0.0,1879.2662380179443,720,0.48102863025918596,68.23943164253508,31.15696884573987,4.598785751048271,wifi
5665.177350971006,240.42344727630098,0,0.0,4504.581728256837,1080,0.24198538241613757,39.35205960890305,33.85906653254047,4.714208884176515,wifi
3482.5943304098355,349.42371073643375,1,0.3714413468433972,2774.7790906838795,720,0.5398532986591933,52.47575792433071,16.95736831743055,4.164179649245859,wifi
3122.0185487332133,272.3181833911741,0,0.0,2214.970930765406,720,0.061903626939740886,116.57262133698872,27.473809761031237,4.580648558637294,4g
1770.2544961548647,227.0019598718212,0,0.0,1462.8023571163792,720,0.45317841008465676,95.8246283369476,28.84166835351857,4.51347188354936,4g
963.2794130653003,207.11493011319072,0,0.0,730.1188049692212,480,0.5009202816069617,71.68353045407125,15.968527857921938,4.468938746391511,4g
2741.7926257342347,970.675707983496,0,0.0,2003.9021166209457,720,0.0,113.65061483505315,18.056091347021418,4.383254359099051,4g
3788.605204881947,451.18137002084455,0,0.0,2975.136570487085,1080,0.5539599433231543,51.62302512149923,33.37839104845729,4.558043154068266,wifi
6172.998893100652,1075.49394474682,1,0.2039284162265179,4404.970889382061,1080,0.5171591788958552,118.02372550067793,21.087885307168516,4.140443004338571,4g
5072.101083094905,677.4255308923719,0,0.0,4099.708381905403,1080,0.0,94.73897223091899,19.49930730064044,4.573948255812037,4g
1599.3716098461248,267.0747999873738,0,0.0,1234.2222557310345,720,0.8316116447077693,57.11944679890647,21.74024237890121,4.479295676581571,wifi
11032.4637811405,334.8909976960936,0,0.0,6816.0606272277655,1440,0.28142675649895854,69.34362501418084,19.31474064933298,4.949046481327633,5g
3645.8776639036537,684.6232305284716,0,0.0,2914.439642198789,1080,0.6965659727395945,90.80513004000926,12.281639989497817,4.475610080374575,4g
2730.759173340799,625.0087843416051,0,0.0,1965.2543985458908,720,0.34277186189963543,56.74402006734786,32.57599250135264,4.467548202225461,wifi
6225.8306317944525,512.6626147032849,0,0.0,4630.146617642352,1080,0.6332828590835609,23.810273622144674,25.2683514734492,4.657288403025465,5g
5048.0709856184685,395.4629449348707,0,0.0,3767.122875049498,1080,0.2939155775159067,37.92022729256677,21.93678478455949,4.635882416592464,wifi
4821.825683426023,531.0910566669513,0,0.0,3968.765460766717,1080,0.549615832320917,47.85615305340624,19.741198462154557,4.581674764112228,4g
4713.348897807984,579.121048662869,0,0.0,3609.5921961439544,1080,0.463087387325844,45.702468762049804,27.872151573319485,4.571717852048898,wifi
1465.5405308031252,488.10416236226683,0,0.0,1009.7979124734004,480,0.759555950955008,86.59223153287778,8.0,4.41126430742094,4g
5465.488347580208,167.034380707792,0,0.0,4278.517666437955,1080,0.6247668781602564,26.25304611173297,14.418411876379695,4.699423862983083,wifi
3112.2876922685437,638.1163947945806,1,0.09400131845104608,2366.1143685855586,720,0.5186527319087525,58.65883499529124,15.653944883550793,4.106637912673525,4g
6273.091346249568,254.27790294809452,0,0.0,3949.634564559379,1080,0.3562568625733552,32.15920408258537,20.83954587223468,4.729901113221595,5g
2089.0063692570493,330.27000476657577,0,0.0,1548.8542997044037,720,0.40753861336481,85.60128409467329,22.049052113220817,4.500886090138197,4g
2705.5836301901613,605.7561839491018,1,0.7538570268764622,1895.6559865573743,720,0.5650607488079322,45.938618382043956,19.283802804338738,4.015995751515423,wifi
1218.7289601410268,347.97905073769846,0,0.0,888.8487360639616,480,0.18112684175930607,97.55941995989397,22.71523051387755,4.460137018378174,4g
4891.933742106381,389.01302675941645,0,0.0,3959.8847938083672,1080,0.0,53.752891166882605,28.14872657520356,4.642232666360587,wifi
4818.291756085454,457.6438126180648,0,0.0,3952.9655404949463,1080,0.4235796118345112,46.438569430130016,23.19277624328863,4.605711912040694,wifi
2416.0454041686626,515.48051550385,0,0.0,1703.958354431649,720,0.7526519729526339,63.848422355363624,26.79231373048507,4.463427970382183,wifi
7159.68870131621,239.56326050326882,0,0.0,5943.354468154723,1440,0.4849205764029969,111.69030321859933,9.408678108182905,4.767191209512814,4g
4513.062931591268,500.60973367537304,0,0.0,3663.3237621423823,1080,0.5945182033716139,30.157883290540163,20.320747475704845,4.572857615544995,wifi
6776.1950904846935,298.6794608057594,0,0.0,5543.155990698245,1440,0.28431100554305166,55.27107160070973,10.596937456487318,4.7399687216303965,wifi
1585.414520129148,939.3795156168401,0,0.0,1328.068449004823,720,0.7574168920874242,76.075758968402,21.343804570240685,4.31250962308177,4g
3973.48327328752,241.1994010941038,0,0.0,3009.58566549178,1080,0.0,109.77063725702925,22.187150227956813,4.629686603527625,4g
3084.8183298871645,540.7113957109842,0,0.0,2049.7991791654485,720,0.2385051391415261,94.9589512170375,19.15162698713719,4.501398889584649,4g
5962.362216417145,293.62450121144855,0,0.0,3870.9886999990235,1080,0.2602695505425767,87.49213100052863,9.573712429177208,4.700648126459225,5g
3032.21640389447,50.0,0,0.0,2351.979597885196,720,0.26396851048942216,65.19615713611019,26.149530158752395,4.624881482975292,wifi
2694.8185768075077,446.3516099431676,0,0.0,1817.2790788834743,720,0.24147216066534236,102.12582312217417,11.969705532056933,4.501090684853858,4g
2759.052268231774,625.4709523284844,0,0.0,2301.189577493421,720,0.24121830799003205,61.46550629171393,20.22513939403759,4.46448340972619,wifi
3451.774122098481,519.8677758867811,0,0.0,2435.687467088466,720,0.15407382136874684,92.22700858796223,17.66820091359909,4.526600468040326,4g
5372.9736132412645,245.0696287475874,0,0.0,3975.2787336891156,1080,0.2524757740809596,77.8571163264591,15.352939630919629,4.68701876403129,wifi
5748.844516659161,525.7592587220606,0,0.0,4273.744500657985,1080,0.09078489042029808,41.40838254654578,12.942798100139402,4.639044543299917,5g
2635.903055607497,423.8056508250364,0,0.0,2021.805719437785,720,1.2428706910289176,80.9723109807121,20.432105851502314,4.478816882854149,4g
8176.052969692478,130.63949024408686,0,0.0,6861.307605786963,1440,0.8387065790420083,76.18389463706345,20.57263423092642,4.841325159090898,wifi
3189.556261827357,621.8339622984263,0,0.0,2456.7495873756457,720,0.7046545649448789,26.833288688355097,19.952572907760583,4.472851229313072,wifi
4050.3763068752,334.5389139489952,0,0.0,2854.795800341287,1080,0.2670963540275598,59.205874353060445,22.654727629818268,4.602464032813575,wifi
2910.779604791455,645.3619776754549,0,0.0,2138.2641373423376,720,0.0,50.52332260282073,21.642823071941116,4.475184179663874,4g
4776.171704122276,586.5277685982239,0,0.0,4055.105317254195,1080,0.0,75.38472416074256,27.330371997305555,4.586574866254941,wifi
3307.532844268725,711.7632495598172,1,0.5295237172693388,2533.4754189696855,720,0.0648017193846176,68.29232570053406,23.471969802891,4.064032114051359,wifi
4859.483328677364,219.8615632574647,0,0.0,3947.7282292367663,1080,0.6636862083102678,30.052536598109263,12.138219501407365,4.653381121071039,wifi
4551.790743866045,532.2756379783416,0,0.0,3200.6981812522818,1080,0.3101986276744834,73.44228630192873,22.850768404088054,4.5769251299109355,wifi
3244.2028965245563,323.0570333434843,0,0.0,2346.562995228093,720,0.7072296519523075,95.79770951836801,20.943397060617162,4.550795035168158,4g
5706.2426640790645,574.3868733038902,0,0.0,4122.7942012604,1080,0.041690355782662336,38.71054507747655,9.029628131350986,4.623882481083312,wifi
8475.651186714304,544.97093431124,0,0.0,6218.266454759875,1440,0.43043422919501484,20.0,21.60041700785985,4.765587049086771,wifi
3828.9810620440708,692.2481461481245,0,0.0,3089.0529599378788,1080,0.3200759397774469,78.3681213143679,10.693883525911671,4.493201068487396,4g
3844.2855122306237,614.2609077859231,1,0.4740679274442156,3224.790435984879,1080,0.4097110302181092,62.94644660972941,17.18098094900764,4.107778155034607,wifi
5538.812417247786,50.0,0,0.0,3942.102521785651,1080,0.21518529233316244,60.5069606851551,18.096279648485357,4.746842829881486,5g
2139.5195419573242,771.3900522690203,0,0.10254395029709347,1770.1245682560236,720,0.6598675602575585,104.64855619525676,9.68503319674372,4.3658381831052795,4g
3326.6387670300396,720.8458209370028,0,0.0,2436.052866479069,720,0.19681774479721667,43.96762318463099,12.352289587906963,4.465627324526079,wifi
2927.9629842678473,50.0,0,0.0,1845.8901373785434,720,0.13863517839225575,100.01926203180307,20.338469403017424,4.619942175503434,wifi
2416.542967572756,195.0942174173987,0,0.5554196638356411,1880.0964956320713,720,0.22418450800733244,63.28641318763832,16.157059568867446,4.4863719348651125,wifi
4143.048479841403,447.6776749674851,0,0.0,2929.573924687765,1080,0.6389632091559991,55.28331512371637,18.159816273044378,4.564959998739346,wifi
8148.89826426519,50.0,0,0.0,6195.786275187278,1440,0.5466005573401922,63.412501570795854,16.637303187181548,4.866529278405363,wifi
4120.009261867912,439.6762321252879,0,0.0,2897.4983136745695,1080,0.0,67.81450052177792,23.271939571802363,4.588044568805156,wifi
6308.431482779868,460.76748512751254,0,0.0,4535.147054832291,1080,1.0642457847375733,50.96098040292983,16.004733733277384,4.655905169554955,wifi
4914.67900460935,381.16108492983335,0,0.0,3938.083380955869,1080,0.5877026714788463,34.709160161041716,30.663097041546344,4.629210457078572,wifi
4483.969738023735,394.3833849791936,0,0.0,3317.5610213977,1080,0.542980890197194,60.29360279779423,15.260081876794382,4.59646926307655,wifi
4391.398853433831,513.030675761954,0,0.0,3369.2474287791306,1080,0.25657508267385265,86.1649321375982,17.039190745076745,4.571838535698033,wifi
3916.34003193633,307.48885673508397,0,0.0,2859.0359797949054,1080,0.4883778527675138,78.45279445575706,23.96022495074201,4.5966695868004654,wifi
2482.3737898508703,721.9223480512377,0,0.0,2055.140896451846,720,0.6300601879987182,65.50590444698919,26.953697494261398,4.41890851533633,4g
5115.80771547792,50.0,0,0.0,4300.021030830719,1080,0.0,94.44719883991299,21.637175108154636,4.734272690838789,wifi
