vmaf_mean,vmaf_std,vmaf_mad,bitrate_mean,stall_ratio,tsl_end
83.33451656532638,7.457739257811106,5.916986428896109,771.4199298245615,0.0,0.0
87.44515321267858,1.4730246745835374,1.7188953337004804,948.3052631578948,0.0,0.0
87.52824503793084,1.5460922845616083,1.6138435332333785,1047.5827760344257,0.0,0.0
87.91172889212034,1.8366609139981047,1.1997384383529734,1189.6682052300562,0.0,0.0
65.99865190686883,11.307041549745337,7.3125442613187435,435.604603508772,0.0,11.0
62.29570774834868,6.727289257602046,6.834552502848883,427.9052912280702,0.0,12.0
62.55711489430904,7.181509589487655,4.819751346725447,416.54416842105275,0.0,13.0
64.55836587621738,6.637355426038953,6.696757382720628,328.81375438596496,0.0,14.0
65.6534185434404,5.8069021949280915,7.4872013014826155,236.59691228070182,0.0,15.0
78.61089135304562,12.611471774066473,14.620448464690504,1163.230328998968,0.0,0.0
85.30700093987429,4.655561493590692,6.1273632333009616,1357.4023661506708,0.0,0.0
84.9274733238483,4.256386162701295,4.38677376881715,1242.1978881320952,0.0,0.0
86.29024022956068,4.617209141969504,3.2120465365265254,1295.1340856140353,0.0,0.0
89.17832253265867,1.731499558110492,1.290214317807596,1424.338734035088,0.0,0.0
89.75696063484921,1.1742541402413995,1.402251720104534,1379.1850947368425,0.0,0.0
90.09781634485788,0.9730215467149136,1.4564850020559987,1343.286147368421,0.0,0.0
90.63254775920274,0.8726130143921483,1.4683869759745072,1340.1745122807017,0.0,0.0
91.09677584614892,1.1013975662613609,1.3160621464756126,1476.0633263157893,0.0,0.0
91.09639766815376,1.101162266615244,0.931846945236888,1688.9320982456143,0.0,0.0
91.56725073253271,0.7811699689043069,0.7963180105899497,1859.7392842105262,0.0,0.0
91.85119846758127,0.354157746854514,0.5265357286938723,1891.696252631579,0.0,0.0
91.42265678960504,1.0660216664635798,0.8256533361138132,1760.1133192982459,0.0,0.0
90.56797396395557,1.4821726235479404,0.9298967690276427,1540.4443789473685,0.0,0.0
90.044850977812,1.4221462145271453,1.1395227166811033,1380.5473964912285,0.0,0.0
89.47535786932482,1.1143260087644877,1.099382642594506,1276.2249093677592,0.0,0.0
89.15432740867048,0.5585864971806803,0.7891314680006722,1277.103770142337,0.0,0.0
64.2726611844917,9.974290118829146,11.56940790594049,282.99421754385963,0.0,0.0
62.51783251487492,11.298520264117172,11.30241320968059,283.6336561403508,0.0,0.0
62.21779228852622,11.42900043529808,7.974044304222673,269.0647859649123,0.0,0.0
58.310964666265775,8.645030653708005,7.610061224240129,194.10366315789474,0.0,0.0
54.81096251366686,2.9384737292738876,1.8937948324198626,134.03284210526317,0.0,0.0
58.31245634959129,5.868939634970206,4.7025716649547125,184.9465824561404,0.0,0.0
64.55912661370378,9.946992607955384,6.582551342364631,291.89788070175445,0.0,0.0
66.09989826491791,9.173114821567522,10.797956537366774,341.6585766302549,0.0,0.0
65.53064141569378,9.750027418924562,13.093188188319925,355.18567361800734,0.0,0.0
77.2479819837655,5.9009253443476455,4.730901707185851,590.9579294117648,0.0,0.0
80.06143225198875,0.5883599233758292,0.9405906000332926,720.1660235294119,0.0,0.0
79.9615476989442,0.47763258352814963,0.7877894305944295,812.1575529411764,0.0,0.0
79.73645868134057,0.8131306788413106,0.9858819717049343,822.7065600000002,0.0,0.0
79.06778287489013,1.0863749099754842,0.9994711070499633,762.46528,0.0,0.0
79.25304834475597,1.2543020982335453,1.7858601413268858,735.1419987616098,0.0,0.0
79.2734391359284,1.2599676193151532,1.8433109091258366,713.1959925696594,0.0,0.0
79.39446596194281,1.3810616417507147,1.65979920254059,691.2266782249742,0.0,0.0
80.31011092257577,1.8169277931242869,1.9004958436447446,719.2433347368421,0.0,0.0
82.36931879861443,2.835492168677071,2.248933757161506,785.8214568421054,0.0,0.0
83.34563926542992,2.9262197679107027,2.5118081367336345,813.8153543859651,0.0,0.0
85.44207270578038,3.2717311978733545,3.333165881852139,930.8250385964911,0.0,0.0
87.17853258283478,2.6817464902296564,2.9733718742843074,1013.7886877192983,0.0,0.0
87.50939162230475,2.190923068597199,3.060222635903539,1024.7220210526316,0.0,0.0
87.02149213958486,2.3720185391467283,2.702633703021018,1051.5731087719298,0.0,0.0
87.62957652730458,2.309849650808584,2.409597944579641,1073.0566175438598,0.0,0.0
87.20900994750927,1.981548150458401,2.424086954734797,963.80701754386,0.0,0.0
86.37060339954567,1.6315045987840855,1.801986036218885,835.8810666666668,0.0,0.0
86.65188046703811,1.3992642640985482,1.7702815517564652,859.5580350877193,0.0,0.0
87.44515321267858,1.4730246745835374,1.7188953337004804,948.3052631578948,0.0,0.0
87.52824503793084,1.5460922845616083,1.6138435332333785,1047.5827760344257,0.0,0.0
87.91172889212034,1.8366609139981047,1.1997384383529734,1189.6682052300562,0.0,0.0
73.01822153580248,5.677541447638742,3.405817180525254,563.2305882352942,0.0,0.0
75.9010903444022,4.9655991816373675,3.2849791368389596,715.7680000000003,0.0,0.0
78.12341318958367,2.407344648823069,2.219124858970865,776.0075482352942,0.0,0.0
78.89099179073546,1.030126236421278,1.1222074629301382,758.2199152941178,0.0,0.0
79.25304834475597,1.2543020982335453,1.7858601413268858,735.1419987616098,0.0,0.0
79.2734391359284,1.2599676193151532,1.8433109091258366,713.1959925696594,0.0,0.0
79.39446596194281,1.3810616417507147,1.65979920254059,691.2266782249742,0.0,0.0
80.31011092257577,1.8169277931242869,1.9004958436447446,719.2433347368421,0.0,0.0
82.36931879861443,2.835492168677071,2.248933757161506,785.8214568421054,0.0,0.0
83.21436530283395,2.837030907241322,2.675900589978607,795.5837754385967,0.0,0.0
83.97345064914339,2.227730928055814,2.7150077616126644,775.8566175438598,0.0,0.0
84.57824350403925,1.6667799307226483,2.3595089332115116,733.267312280702,0.0,0.0
83.3568307857158,3.5831500204270923,2.9721156143743244,655.3947508771932,0.0,0.0
81.01220704056165,3.840679084032938,2.5099897696220417,582.0538385964913,0.0,0.0
79.4239662184078,3.529983246885628,2.4106109471210857,498.80471578947373,0.0,0.0
77.9906097790103,3.0185620749191524,2.448978254576719,424.869249122807,0.0,0.0
75.63137737288761,1.7625916266436892,1.6790650748602474,349.2432,0.0,0.0
75.46192356176505,1.681386403403701,2.399667853909211,355.8455859649124,0.0,0.0
76.72188845894121,3.212391132668429,3.7030884302844598,410.3553403508773,0.0,0.0
78.49010309612206,4.868020712626369,4.432627261234796,583.3062567361801,0.0,0.0
81.22372490395479,6.447609533200228,4.4436739586875085,826.8143947037404,0.0,0.0
73.888853287486,2.460636658164222,2.2379425015155405,479.49838266253863,0.0,0.0
74.14297187666598,2.151847157674659,2.799821924833715,496.50653126934975,0.0,0.0
74.43849792963084,1.8703937712561711,2.3421915296722062,517.9023455108359,0.0,0.0
74.57528528462504,1.9114503866103678,2.265285115337484,543.1060715789474,0.0,0.0
75.25725028091941,3.0476223135516167,3.0523060662640873,535.8222989473683,0.0,0.0
75.81639277545867,3.228599937807311,2.9262786376023833,518.5562385964912,0.0,0.0
78.13841976007936,3.6831232923278807,3.9870674259567487,543.2113964912281,0.0,0.0
80.31192666004384,3.2590736929083493,3.5422102974382526,547.4715508771931,0.0,0.0
80.58774134669511,2.867987158076469,4.004836322063046,517.5192140350879,0.0,0.0
79.62036048128526,3.4132907391784273,3.5244558778956687,518.0401964912282,0.0,0.0
79.4239662184078,3.529983246885628,2.4106109471210857,498.80471578947373,0.0,0.0
78.48416830987784,2.899921523599918,2.7277952842300976,431.97226666666666,0.0,0.0
77.29430773695344,0.994962179663149,1.1131154766001643,372.7377964912281,0.0,0.0
77.79796371792288,1.2256281042592236,1.2133907042662138,386.98958596491235,0.0,0.0
79.05792861509903,1.762924732182426,1.6754240405264937,441.4993403508773,0.0,0.0
79.30446211528583,1.5234009010729708,2.2310384672343027,490.53641522674627,0.0,0.0
79.09678242461806,1.6490731653390533,2.169042288200483,531.2881016881828,0.0,0.0
77.86823790535061,2.2624779719780825,2.282406866917036,662.2537411764706,0.0,0.0
77.33213873678582,3.174268407108401,3.2698050272568757,692.5088000000002,0.0,0.0
77.60611946566783,3.163153589455159,3.859526846599195,687.2126400000001,0.0,0.0
78.13948285242259,3.7984900168509323,4.959363563817288,662.7131200000001,0.0,0.0
78.51159805488014,4.023307325818186,4.934500910407323,641.3467987616099,0.0,0.0
78.85935520252197,4.03268697010217,3.851242859957626,637.4437102167184,0.0,0.0
79.25979461088609,3.334575378110715,3.760188322586096,661.7983455108359,0.0,0.0
78.69375980718507,3.714598843636291,2.8175890545060653,668.42416,0.0,0.0
76.84040013192873,3.204571309613001,2.6615255734368866,604.18768,0.0,0.0
74.7751094299072,2.7557350173225377,2.871129134963798,525.5965754385966,0.0,0.0
75.53419477621662,4.161772115176506,4.406630443304746,505.8694175438597,0.0,0.0
78.12002738869637,5.853540360967678,4.794728777107867,545.0689964912282,0.0,0.0
80.94410581603938,7.046036111357035,5.204276745522705,678.2447438596494,0.0,0.0
83.49171864919074,6.3767515657761695,5.128881473736584,829.4192000000003,0.0,0.0
86.0293712821196,2.1225760493245414,2.7980287526538383,892.052014035088,0.0,0.0
86.46274278338439,1.7403068768150722,2.4321185403214685,885.8346385964912,0.0,0.0
86.2387641896648,1.7838765726210248,1.7896030354698382,845.563396491228,0.0,0.0
85.97362462691302,1.353421450462608,1.8021177998548517,914.211143859649,0.0,0.0
87.19495392786273,3.142450750108167,2.32637825040997,1196.0564771929826,0.0,0.0
88.50837821932632,2.886401136147593,2.510758205764983,1436.3405584905663,0.0,0.0
89.37527208649676,2.517845510143176,2.613143829733353,1612.1306052300565,0.0,0.0
75.46192356176505,1.681386403403701,2.399667853909211,375.1175859649123,0.0,12.0
76.72188845894121,3.212391132668429,3.7030884302844598,365.8119298245615,0.0,13.0
76.968421959128,3.2686584091711484,4.537519886645647,336.99031578947375,0.0,14.0
77.25430079932778,3.2595052764638184,3.630757079698366,370.2807017543861,0.0,15.0
82.83717639603222,4.642660996537646,5.047132376083251,1207.7823058823528,0.0,0.0
84.49795778720093,3.4719855941326,5.191338433260174,1315.2225600000002,0.0,0.0
86.26731399642192,3.3296718511464225,4.356404692739403,1425.9812800000002,0.0,0.0
86.22486626369762,3.300912537006587,4.466767377762874,1339.1027995872032,0.0,0.0
86.33444337916345,3.362996221252618,2.595357737681418,1278.5284837977297,0.0,0.0
88.03493124897314,1.5913480360527712,1.5470499897591843,1405.906594014448,0.0,0.0
89.0811270456464,0.6896090961980235,0.7376724329502942,1494.6340856140355,0.0,0.0
89.53117733307297,1.300774053524853,0.8491458172897346,1452.838734035088,0.0,0.0
89.75696063484921,1.1742541402413995,1.402251720104534,1379.1850947368425,0.0,0.0
90.09781634485788,0.9730215467149136,1.4564850020559987,1343.286147368421,0.0,0.0
90.63254775920274,0.8726130143921483,1.4683869759745072,1340.1745122807017,0.0,0.0
91.09677584614892,1.1013975662613609,1.3160621464756126,1476.0633263157893,0.0,0.0
90.87541008445599,1.051375069916395,1.2080814248590883,1621.0654315789475,0.0,0.0
90.69367821509553,1.316027465295023,1.5678044519677634,1588.2726175438595,0.0,0.0
90.27311163530024,1.7030482925078487,1.3629338964521907,1479.0230175438596,0.0,0.0
89.05697250625093,2.400487131205538,1.7659054241587029,1287.8249263157893,0.0,0.0
88.15265202123497,1.6689035176592346,1.9424742735945628,1158.9215157894737,0.0,0.0
88.60355713187985,2.4236340823658,2.660195975063843,1289.2398315789476,0.0,0.0
89.47628476411663,2.9875749044250264,2.5292077119014706,1626.6401647136713,0.0,0.0
90.59564419591482,3.275423647037286,2.0479023303013264,2015.9808391923211,0.0,0.0
73.57910062450696,8.381247101210544,5.519153009861524,445.93919999999997,0.0,0.0
77.2479819837655,5.9009253443476455,4.730901707185851,590.9579294117648,0.0,0.0
80.06143225198875,0.5883599233758292,0.9405906000332926,720.1660235294119,0.0,0.0
79.9615476989442,0.47763258352814963,0.7877894305944295,812.1575529411764,0.0,0.0
80.39506889349227,0.732234717471172,0.794993576170345,840.5774400000003,0.0,0.0
80.92843228024704,1.4085831301271727,0.9968680442184485,816.0779200000001,0.0,0.0
81.30054748270456,1.2911084007113625,1.3812133363952448,794.7115987616098,0.0,0.0
81.320938273877,1.2640036771235177,1.6722262699338195,772.7655925696595,0.0,0.0
78.13037906962123,6.9638528272629046,5.171957749167188,665.5811764705883,0.0,0.0
75.17674177581183,7.924169059607952,5.350511542542758,585.0063915789473,0.0,0.0
74.656667578901,7.441124647843749,8.392779651342533,541.9808589473683,0.0,0.0
73.92301779125242,6.878081592202103,8.604438917835104,481.7725754385964,0.0,0.0
74.68210313756185,7.6372703628445535,6.165657407458763,462.0454175438596,0.0,0.0
78.59848202272792,6.25631640820412,5.68401609408312,504.6712140350878,0.0,0.0
80.58774134669511,2.867987158076469,4.004836322063046,517.5192140350879,0.0,0.0
80.07512706775385,3.0179269740839976,3.6527929388050886,539.2020210526318,0.0,0.0
81.28113878630974,3.130626898342956,3.7234972517364433,583.4520140350877,0.0,0.0
82.03510574071413,3.919013615715123,4.404880190721748,603.0678736842106,0.0,0.0
83.11596366598216,4.923386569945429,3.147632285198128,660.3100350877194,0.0,0.0
84.76406940846509,3.777715548725912,3.8867347452950405,728.9175859649124,0.0,0.0
85.56926771917264,2.5052296847022855,3.1441299214007365,762.2655157894739,0.0,0.0
85.19606345907881,2.83182089021462,2.35721046979139,773.6043471698115,0.0,0.0
84.53855386357718,2.6599684975539066,2.2745980259373866,768.6244041046014,0.0,0.0
73.4032335539828,4.986933476509798,6.0982550043149715,445.3314823529414,0.0,0.0
74.42001438588726,3.594661032720188,2.568461316928552,491.20310588235316,0.0,0.0
72.57691656082368,1.6732789037980695,1.4571822007711397,492.9800470588237,0.0,0.0
73.11230647771035,2.62950123612152,2.5933869082945264,501.7648282352942,0.0,0.0
75.08192427206734,4.896585037917614,3.503222259383069,519.7189552941177,0.0,0.0
77.04229497503077,5.15237744034275,3.6270501317937267,576.0532458204336,0.0,0.0
78.85935520252197,4.03268697010217,3.851242859957626,637.4437102167184,0.0,0.0
79.25979461088609,3.334575378110715,3.760188322586096,661.7983455108359,0.0,0.0
78.73797175372859,3.673788390241291,2.8728539876854633,669.1311915789474,0.0,0.0
78.21789755681775,3.1271088112394185,3.7733162998403706,626.1056589473685,0.0,0.0
77.48424776916917,2.6347430834344316,3.984975566332942,565.8973754385966,0.0,0.0
78.24333311547862,3.543332942266493,3.855925731707682,546.1702175438597,0.0,0.0
80.31192666004384,3.2590736929083493,3.5422102974382526,547.4715508771931,0.0,0.0
80.58774134669511,2.867987158076469,4.004836322063046,517.5192140350879,0.0,0.0
80.07512706775385,3.0179269740839976,3.6527929388050886,539.2020210526318,0.0,0.0
81.28113878630974,3.130626898342956,3.7234972517364433,583.4520140350877,0.0,0.0
81.71451028757451,3.5269903610697244,4.004135874297226,577.2346385964912,0.0,0.0
82.00777076176946,3.7567859507222705,2.252016520011555,574.8616421052632,0.0,0.0
83.20087543877533,2.7147463698002823,2.575373498113411,615.6487859649122,0.0,0.0
84.00607374948288,1.375591198640321,1.2640173423727923,648.9967157894737,0.0,0.0
82.85020126823636,2.7010469541983553,1.85617748362883,634.5483169811321,0.0,0.0
81.26935216777383,2.9182866170395116,1.9316208512507487,614.6849297583583,0.0,0.0
65.54220727728281,2.9473087160958666,3.446440266210498,331.1049919999999,0.0,11.0
67.70505572723741,6.812691703845379,5.998402242131888,355.7334888421052,0.0,12.0
69.88672491500246,7.6857776963306845,5.713121992092152,377.83595789473674,0.0,13.0
73.02333695352812,6.768820991281597,5.301323229863334,402.14051929824547,0.0,14.0
76.30367053950488,4.927820566961964,4.983735221549207,428.75592982456135,0.0,15.0
78.29292986347207,1.5802598390763445,2.204653132608879,444.10141754385967,0.0,16.0
77.3255489980622,1.2175841051367677,1.5244619662483316,453.67531228070186,0.0,17.0
77.2890033129393,1.2249900698977223,1.779607628195965,443.96797192982456,0.0,18.0
77.60424645634163,1.3534187786509684,1.627892967309844,420.5434105263159,0.0,19.0
77.29430773695344,0.994962179663149,1.1131154766001643,386.4412912280702,0.0,20.0
77.20619199503948,1.053049989636136,1.3124337303620521,361.9285333333334,0.0,21.0
77.05591689570427,1.259856192260285,1.3469012903167652,370.94916491228076,0.0,22.0
75.79470572816554,2.858419038009636,2.0243965560423227,391.52417027474354,0.0,23.0
73.94007177277267,3.306107332540945,2.136412373257947,389.3230024495201,0.0,24.0
73.57910062450696,8.381247101210544,5.519153009861524,445.93919999999997,0.0,0.0
77.2479819837655,5.9009253443476455,4.730901707185851,590.9579294117648,0.0,0.0
80.06143225198875,0.5883599233758292,0.9405906000332926,720.1660235294119,0.0,0.0
79.9615476989442,0.47763258352814963,0.7877894305944295,812.1575529411764,0.0,0.0
80.39506889349227,0.732234717471172,0.794993576170345,840.5774400000003,0.0,0.0
80.92843228024704,1.4085831301271727,0.9968680442184485,816.0779200000001,0.0,0.0
81.30054748270456,1.2911084007113625,1.3812133363952448,794.7115987616098,0.0,0.0
81.320938273877,1.2640036771235177,1.6722262699338195,772.7655925696595,0.0,0.0
81.44196509989143,1.1924401488158203,1.6796029588831622,750.7962782249742,0.0,0.0
81.64943735943469,1.2910773623830099,1.6700611561117746,758.4799915789474,0.0,0.0
81.12936316252384,0.9885976988439981,1.7122369053360664,715.4544589473685,0.0,0.0
80.06530719420148,2.1130433309546666,2.336903897670876,645.7622736842106,0.0,0.0
77.82076572913408,5.140088516619676,3.9777286585882763,554.9058526315789,0.0,0.0
76.13753679234348,5.214687385923087,4.578689215972606,451.0140070175438,0.0,0.0
73.3129904052532,4.721113148806519,5.105444761050986,346.58877192982453,0.0,0.0
71.25182958133682,2.9352715946559433,4.470580667862912,327.7665964912281,0.0,0.0
71.38584149913318,3.168634772111811,4.13670920421178,318.01501754385964,0.0,0.0
73.44967040198006,3.862861728275782,3.559387266707777,322.3118315789474,0.0,0.0
74.54783162074209,4.213213443143715,2.738864501554872,324.37990175438597,0.0,0.0
76.70418375941634,3.2258536955839276,2.5806156523993806,367.6464280701755,0.0,0.0
79.05792861509903,1.762924732182426,1.6754240405264937,441.4993403508773,0.0,0.0
80.08713033643853,1.7446701685031725,1.25270319079344,516.3236454154255,0.0,0.0
81.12338560387124,2.1420963674850255,1.5275226490457499,597.792011122145,0.0,0.0
70.73187620619527,4.136722181223878,3.4112015789983445,274.6249263157895,0.0,15.0
73.57910062450696,8.381247101210544,5.519153009861524,445.93919999999997,0.0,0.0
77.2479819837655,5.9009253443476455,4.730901707185851,590.9579294117648,0.0,0.0
80.06143225198875,0.5883599233758292,0.9405906000332926,720.1660235294119,0.0,0.0
79.9615476989442,0.47763258352814963,0.7877894305944295,812.1575529411764,0.0,0.0
81.06349975644301,1.9893291842700653,1.6305321548587663,908.2065600000002,0.0,0.0
82.83285596566398,3.8914034175220094,2.5418590723012287,1018.9652800000001,0.0,0.0
83.37097623594413,3.6044552126990084,4.263689057782571,1020.1419987616098,0.0,0.0
83.39136702711656,3.583072203160014,4.76220832609938,998.1959925696596,0.0,0.0
83.51239385313099,3.487328459551369,3.934046436360301,976.2266782249742,0.0,0.0
83.12237178748853,3.4119046916225195,3.303722856400835,920.8308856140353,0.0,0.0
83.57242207491508,4.268609268925568,3.7260952915035226,879.0355340350877,0.0,0.0
84.98570399839646,4.7993869634767705,3.596723883031757,932.8057543859652,0.0,0.0
87.08213743874691,4.277733631861181,3.4308113068000665,1049.8154385964913,0.0,0.0
89.02808451770872,3.100071815819278,3.0533525798962593,1149.955957894737,0.0,0.0
90.28934954470643,0.889582025301262,1.2029618256659056,1232.4168982456142,0.0,0.0
89.60224779286818,0.7921919567190385,0.8781749389008375,1245.7182315789476,0.0,0.0
89.42051592350772,0.8895833415484317,0.7853193043834672,1212.9254175438596,0.0,0.0
89.32054479685203,0.8284592092805658,0.90971560826857,1129.5090526315792,0.0,0.0
89.06024849805415,0.4957147253593161,0.6317282353950411,1044.0213894736844,0.0,0.0
88.84474659466882,0.5668992455389054,0.6765433538352141,1021.903607017544,0.0,0.0
89.00834718236834,0.5154104995668071,0.8434960013591066,1061.574063157895,0.0,0.0
88.35242609177922,1.5855125420450464,1.5432502102659207,1062.7249647136712,0.0,0.0
87.21150648329667,2.1838762144098123,1.8246955885698952,1024.0404041046015,0.0,0.0
80.06143225198875,0.5883599233758292,0.9405906000332926,720.1660235294119,0.0,0.0
79.9615476989442,0.47763258352814963,0.7877894305944295,812.1575529411764,0.0,0.0
80.39506889349227,0.732234717471172,0.794993576170345,840.5774400000003,0.0,0.0
80.92843228024704,1.4085831301271727,0.9968680442184485,816.0779200000001,0.0,0.0
81.30054748270456,1.2911084007113625,1.3812133363952448,794.7115987616098,0.0,0.0
81.320938273877,1.2640036771235177,1.6722262699338195,772.7655925696595,0.0,0.0
79.97816441022209,3.3779137261698042,2.8622260734161067,706.905639628483,0.0,0.0
78.73797175372859,3.673788390241291,2.8728539876854633,669.1311915789474,0.0,0.0
78.21789755681775,3.1271088112394185,3.7733162998403706,626.1056589473685,0.0,0.0
77.48424776916917,2.6347430834344316,3.984975566332942,565.8973754385966,0.0,0.0
78.24333311547862,3.543332942266493,3.855925731707682,546.1702175438597,0.0,0.0
80.61967852605095,3.6413163655685046,3.9269001299471498,568.1929263157897,0.0,0.0
82.44776497049564,2.7573116848421573,2.8338762898390826,627.0464842105264,0.0,0.0
83.55809595121784,2.9612039530059318,2.5701747839186915,795.6261333333335,0.0,0.0
86.34188579454931,2.9232384278273424,2.584420178240233,1102.954863157895,0.0,0.0
85.28756137321051,4.367017975086327,5.48953776337477,1203.3578947368424,0.0,0.0
79.6342801384026,12.011476479802132,10.481935674312146,1082.2845754385967,0.0,0.0
77.56891525715642,11.874539391456219,14.28918157804894,1178.823971929825,0.0,0.0
78.89424093218983,13.083722574475502,17.572901749727478,1422.053164912281,0.0,0.0
77.89087418303644,12.213648565636708,15.67187905480154,1301.1318980470046,0.0,0.0
79.04165596327803,12.456030148323832,11.166391145393591,1215.3647830519699,0.0,0.0
75.9010903444022,4.9655991816373675,3.2849791368389596,715.7680000000003,0.0,0.0
78.78202340173539,2.7919582564728596,2.0282364634362757,793.8784282352942,0.0,0.0
80.75164119609238,1.5883792064956097,1.1196044000986234,811.8325552941177,0.0,0.0
81.30054748270456,1.2911084007113625,1.3812133363952448,794.7115987616098,0.0,0.0
81.320938273877,1.2640036771235177,1.6722262699338195,772.7655925696595,0.0,0.0
81.44196509989143,1.1924401488158203,1.6796029588831622,750.7962782249742,0.0,0.0
81.69899984837267,1.332800603484308,1.7320142672842422,760.9420547368421,0.0,0.0
82.55616853120614,2.74772819913266,2.48249592290113,791.7784168421055,0.0,0.0
83.05451672507941,2.7584382588939205,2.8757113121717808,790.8447438596493,0.0,0.0
