vmaf_mean,vmaf_std,vmaf_mad,ssim,stall_count,tsl_end
53.48136473432419,4.359551313878433,3.6935918572245185,0.97245,0.0,72.66666666666667
53.97926720771827,3.39157008318024,2.6157855052360475,0.97245,0.0,72.66666666666667
51.80349490977117,4.668865283645856,2.9620664672015184,0.97245,0.0,72.66666666666667
50.06769662834857,4.0047887025578035,3.3742065300586113,0.97245,0.0,72.66666666666667
48.9753275500684,3.021941178912766,3.4807136789731334,0.97245,0.0,72.66666666666667
47.40608795345706,1.662255728558376,2.7187475738795754,0.97245,0.0,72.66666666666667
48.560670165037244,2.859170092457463,3.859237721930981,0.97245,0.0,72.66666666666667
50.721572189968256,3.440346390047765,3.7361868164631264,0.97245,0.0,72.66666666666667
24.333171458478063,6.5943050418775115,5.55092146467616,0.89374,1.0,38.625
27.7406917529266,6.284964998087454,4.758105532841444,0.89374,1.0,38.625
29.455347416561864,5.53238680122285,5.233958138668944,0.89374,1.0,38.625
31.36401813950219,2.9769233654991765,3.548841291011554,0.89374,1.0,38.625
30.756218132742003,3.879556343261881,2.783736421150139,0.89374,1.0,38.625
27.41732043387571,5.2347550277385695,3.770318718489606,0.89374,1.0,38.625
23.635224847280252,5.9199124558757745,3.8076580316557034,0.89374,1.0,38.625
21.468777022093228,4.997932397184358,4.705666260197855,0.89374,1.0,38.625
19.913380723799666,3.117656346840269,4.009009104346417,0.89374,1.0,38.625
19.580359069057426,2.6724912407345967,2.8882101635143558,0.89374,1.0,38.625
19.57077427368363,2.675035241184204,2.916499026981827,0.89374,1.0,38.625
21.67290932569191,2.4227954468163793,3.499249821282797,0.89374,1.0,38.625
22.40445956345946,2.184375904529019,3.550658201924745,0.89374,1.0,38.625
21.810954343716254,2.6471233818053164,4.375666375225467,0.89374,1.0,38.625
22.33345254164937,3.019339964980022,5.054167780699362,0.89374,1.0,38.625
25.278674266340165,4.821528935011949,5.414633516451385,0.89374,1.0,38.625
26.416391206878803,5.393575643866744,5.378032684539685,0.89374,1.0,38.625
26.36852585972081,5.423623779411248,6.379548376888089,0.89374,1.0,38.625
27.183459281192718,4.431631963160429,4.731053817306023,0.89374,1.0,38.625
26.317751042206446,5.072538413337726,3.1249500789577542,0.89374,1.0,38.625
24.459262218188822,3.549281561708768,3.349757192176183,0.89374,1.0,38.625
23.04203604054845,1.1642146522590753,1.2796001926721212,0.89374,1.0,38.625
22.71592373826875,1.3740908321250578,1.9957220016070707,0.89374,1.0,38.625
22.381134022228018,1.506673608788572,1.585454201045719,0.89374,1.0,38.625
22.65801639308287,1.3600320693079744,1.1114942188528234,0.89374,1.0,38.625
22.451212592292055,1.162632575582811,1.2832719254857246,0.89374,1.0,38.625
23.1553061163293,2.400084796889761,1.6647216707261094,0.89374,1.0,38.625
24.084981389399438,2.381011222562702,2.0880195261686607,0.89374,1.0,38.625
23.03378321570525,4.034651422748025,4.26267550919653,0.89374,1.0,38.625
22.380342237068838,4.329644388359292,4.890519735382952,0.89374,1.0,38.625
21.424344140097176,4.555751192271698,3.9583167706340436,0.89374,1.0,38.625
17.98502925427187,4.994201537611823,5.499553631653907,0.89374,1.0,38.625
15.184569760083917,3.465203067653994,3.3458467246720556,0.89374,1.0,38.625
17.065973475416605,6.406544795657715,5.525434041351102,0.89374,1.0,38.625
19.629630039064335,8.384152937587695,4.509995915469187,0.89374,1.0,38.625
22.688393157850427,7.9764466566453684,5.142346243645524,0.89374,1.0,38.625
25.534974406113104,6.230583710685865,5.181909500696759,0.89374,1.0,38.625
26.63816979272491,4.092313574657263,3.195324686129008,0.89374,1.0,38.625
24.31782844302949,5.091366286714708,3.190413772146872,0.89374,1.0,38.625
22.35697539721696,4.148160031898728,3.243219220041503,0.89374,1.0,38.625
21.36330695722345,3.2415169663734504,3.5546223109846835,0.89374,1.0,38.625
19.572760101825054,1.8991089196348145,2.7539960448140226,0.89374,1.0,38.625
21.844119896007765,4.573389910268974,5.538543250974137,0.89374,1.0,38.625
24.89064289687056,5.7263617958892326,5.48307362339757,0.89374,1.0,38.625
24.333171458478063,6.5943050418775115,5.55092146467616,0.92458,0.0,27.75
27.7406917529266,6.284964998087454,4.758105532841444,0.92458,0.0,27.75
29.455347416561864,5.53238680122285,5.233958138668944,0.92458,0.0,27.75
31.36401813950219,2.9769233654991765,3.548841291011554,0.92458,0.0,27.75
30.756218132742003,3.879556343261881,2.783736421150139,0.92458,0.0,27.75
27.41732043387571,5.2347550277385695,3.770318718489606,0.92458,0.0,27.75
23.635224847280252,5.9199124558757745,3.8076580316557034,0.92458,0.0,27.75
21.468777022093228,4.997932397184358,4.705666260197855,0.92458,0.0,27.75
19.913380723799666,3.117656346840269,4.009009104346417,0.92458,0.0,27.75
19.580359069057426,2.6724912407345967,2.8882101635143558,0.92458,0.0,27.75
19.57077427368363,2.675035241184204,2.916499026981827,0.92458,0.0,27.75
21.67290932569191,2.4227954468163793,3.499249821282797,0.92458,0.0,27.75
22.40445956345946,2.184375904529019,3.550658201924745,0.92458,0.0,27.75
21.810954343716254,2.6471233818053164,4.375666375225467,0.92458,0.0,27.75
22.33345254164937,3.019339964980022,5.054167780699362,0.92458,0.0,27.75
25.278674266340165,4.821528935011949,5.414633516451385,0.92458,0.0,27.75
26.416391206878803,5.393575643866744,5.378032684539685,0.92458,0.0,27.75
26.36852585972081,5.423623779411248,6.379548376888089,0.92458,0.0,27.75
27.183459281192718,4.431631963160429,4.731053817306023,0.92458,0.0,27.75
26.317751042206446,5.072538413337726,3.1249500789577542,0.92458,0.0,27.75
24.459262218188822,3.549281561708768,3.349757192176183,0.92458,0.0,27.75
23.04203604054845,1.1642146522590753,1.2796001926721212,0.92458,0.0,27.75
22.71592373826875,1.3740908321250578,1.9957220016070707,0.92458,0.0,27.75
22.381134022228018,1.506673608788572,1.585454201045719,0.92458,0.0,27.75
22.65801639308287,1.3600320693079744,1.1114942188528234,0.92458,0.0,27.75
22.451212592292055,1.162632575582811,1.2832719254857246,0.92458,0.0,27.75
23.1553061163293,2.400084796889761,1.6647216707261094,0.92458,0.0,27.75
24.084981389399438,2.381011222562702,2.0880195261686607,0.92458,0.0,27.75
23.03378321570525,4.034651422748025,4.26267550919653,0.92458,0.0,27.75
18.585554402432646,10.02972415077231,7.983853407548075,0.92458,0.0,27.75
13.937238640444079,11.989052545965613,6.923562730775056,0.92458,0.0,27.75
8.728604152924982,10.43773809821288,6.886591255393394,0.92458,0.0,27.75
25.73557451463696,6.523462348326263,4.1243638754558125,0.92458,0.0,27.75
23.200059174053273,5.5726257400302375,4.471440257080585,0.92458,0.0,27.75
21.595378707806297,4.179327187884697,4.615580181368153,0.92458,0.0,27.75
19.516200015992702,1.9949721768079935,3.217414117349059,0.92458,0.0,27.75
21.83806764883017,4.993886160053132,5.6137618163403715,0.92458,0.0,27.75
25.68583224683033,6.608705237226923,5.864002312754248,0.92458,0.0,27.75
18.423473903112452,8.01729417150342,6.501111086288206,0.85235,2.0,43.041666666666664
24.727379745941775,6.45697556730121,5.258923524901877,0.85235,2.0,43.041666666666664
28.146610022511613,5.810712275675737,4.287516838422271,0.85235,2.0,43.041666666666664
29.746197175056714,5.039989070289359,4.8834510808226925,0.85235,2.0,43.041666666666664
31.49878133224222,2.7948686422562434,3.323690289115339,0.85235,2.0,43.041666666666664
30.933015141228346,3.6426027045117806,2.641324362093175,0.85235,2.0,43.041666666666664
27.673082995514257,5.070990880091514,3.645374909030406,0.85235,2.0,43.041666666666664
23.942652168728742,5.956124011294393,3.789431588042784,0.85235,2.0,43.041666666666664
21.853822743497684,5.122370327104275,4.881399947308548,0.85235,2.0,43.041666666666664
20.21628879150081,3.2144457099839405,4.107342145309406,0.85235,2.0,43.041666666666664
19.998837974861765,2.907003572709628,3.1971045481536065,0.85235,2.0,43.041666666666664
20.10441741277625,2.8871983230383256,3.2092439255596403,0.85235,2.0,43.041666666666664
22.206708537029744,2.2983179761649937,3.509075102527957,0.85235,2.0,43.041666666666664
22.883332057452616,1.993640900504461,3.6350719065077524,0.85235,2.0,43.041666666666664
22.36648604706535,2.4829631315189062,4.12586270282227,0.85235,2.0,43.041666666666664
22.627830272890648,2.68985659716997,4.592150719124082,0.85235,2.0,43.041666666666664
25.42686829418854,4.752609886029183,5.256238978135021,0.85235,2.0,43.041666666666664
26.610833418543713,5.367093159427216,5.193164417556821,0.85235,2.0,43.041666666666664
26.606122896150804,5.370032530743373,6.268554655068088,0.85235,2.0,43.041666666666664
27.31127017077053,4.516710194693179,4.899285409851119,0.85235,2.0,43.041666666666664
26.262342025094615,5.406930516914778,3.4534744245781113,0.85235,2.0,43.041666666666664
24.340387378506673,3.8938566546761786,3.963890403215178,0.85235,2.0,43.041666666666664
22.804161186517643,1.510751173937507,1.9328107159532424,0.85235,2.0,43.041666666666664
22.370241493539275,1.62832761099717,2.5176400759669715,0.85235,2.0,43.041666666666664
20.22011083783424,1.8770615261410775,2.8332220156880723,0.85235,2.0,43.041666666666664
22.537480699785686,4.720525399466916,5.136540525178268,0.85235,2.0,43.041666666666664
25.842059831123727,5.75456977595582,5.102905694743684,0.85235,2.0,43.041666666666664
24.727379745941775,6.45697556730121,5.258923524901877,0.87614,1.0,33.625
28.146610022511613,5.810712275675737,4.287516838422271,0.87614,1.0,33.625
29.746197175056714,5.039989070289359,4.8834510808226925,0.87614,1.0,33.625
31.49878133224222,2.7948686422562434,3.323690289115339,0.87614,1.0,33.625
30.933015141228346,3.6426027045117806,2.641324362093175,0.87614,1.0,33.625
27.673082995514257,5.070990880091514,3.645374909030406,0.87614,1.0,33.625
23.942652168728742,5.956124011294393,3.789431588042784,0.87614,1.0,33.625
21.853822743497684,5.122370327104275,4.881399947308548,0.87614,1.0,33.625
20.21628879150081,3.2144457099839405,4.107342145309406,0.87614,1.0,33.625
19.998837974861765,2.907003572709628,3.1971045481536065,0.87614,1.0,33.625
20.10441741277625,2.8871983230383256,3.2092439255596403,0.87614,1.0,33.625
22.206708537029744,2.2983179761649937,3.509075102527957,0.87614,1.0,33.625
22.883332057452616,1.993640900504461,3.6350719065077524,0.87614,1.0,33.625
22.36648604706535,2.4829631315189062,4.12586270282227,0.87614,1.0,33.625
22.627830272890648,2.68985659716997,4.592150719124082,0.87614,1.0,33.625
25.42686829418854,4.752609886029183,5.256238978135021,0.87614,1.0,33.625
26.610833418543713,5.367093159427216,5.193164417556821,0.87614,1.0,33.625
26.606122896150804,5.370032530743373,6.268554655068088,0.87614,1.0,33.625
27.31127017077053,4.516710194693179,4.899285409851119,0.87614,1.0,33.625
26.262342025094615,5.406930516914778,3.4534744245781113,0.87614,1.0,33.625
20.636712881313834,8.448986693293977,6.491421292019851,0.87614,1.0,33.625
14.528283489829628,9.308106014937962,5.546002482635842,0.87614,1.0,33.625
9.931628054211792,9.539736565141528,5.6189975215799315,0.87614,1.0,33.625
24.727379745941775,6.45697556730121,5.258923524901877,0.9246,0.0,25.291666666666668
28.146610022511613,5.810712275675737,4.287516838422271,0.9246,0.0,25.291666666666668
29.746197175056714,5.039989070289359,4.8834510808226925,0.9246,0.0,25.291666666666668
31.49878133224222,2.7948686422562434,3.323690289115339,0.9246,0.0,25.291666666666668
30.933015141228346,3.6426027045117806,2.641324362093175,0.9246,0.0,25.291666666666668
27.673082995514257,5.070990880091514,3.645374909030406,0.9246,0.0,25.291666666666668
23.942652168728742,5.956124011294393,3.789431588042784,0.9246,0.0,25.291666666666668
21.853822743497684,5.122370327104275,4.881399947308548,0.9246,0.0,25.291666666666668
20.21628879150081,3.2144457099839405,4.107342145309406,0.9246,0.0,25.291666666666668
19.998837974861765,2.907003572709628,3.1971045481536065,0.9246,0.0,25.291666666666668
20.10441741277625,2.8871983230383256,3.2092439255596403,0.9246,0.0,25.291666666666668
22.206708537029744,2.2983179761649937,3.509075102527957,0.9246,0.0,25.291666666666668
22.883332057452616,1.993640900504461,3.6350719065077524,0.9246,0.0,25.291666666666668
22.36648604706535,2.4829631315189062,4.12586270282227,0.9246,0.0,25.291666666666668
22.627830272890648,2.68985659716997,4.592150719124082,0.9246,0.0,25.291666666666668
25.42686829418854,4.752609886029183,5.256238978135021,0.9246,0.0,25.291666666666668
26.610833418543713,5.367093159427216,5.193164417556821,0.9246,0.0,25.291666666666668
26.606122896150804,5.370032530743373,6.268554655068088,0.9246,0.0,25.291666666666668
27.31127017077053,4.516710194693179,4.899285409851119,0.9246,0.0,25.291666666666668
26.262342025094615,5.406930516914778,3.4534744245781113,0.9246,0.0,25.291666666666668
20.429866400639792,8.818214005776229,6.7499793928624054,0.9246,0.0,25.291666666666668
14.108896485933338,9.813565918449628,5.811678136663652,0.9246,0.0,25.291666666666668
9.459553976602418,9.889486629998842,5.684856363721285,0.9246,0.0,25.291666666666668
4.91166888562539,7.729445128565455,4.9883531065110756,0.9246,0.0,25.291666666666668
1.3653530839681753,1.8341754147608167,1.7066913549602192,0.9246,0.0,25.291666666666668
0.8201358762111006,1.0102961558694488,0.6412052180547971,0.9246,0.0,25.291666666666668
20.484677515206105,2.238530218075745,3.399083945033139,0.9246,0.0,25.291666666666668
22.75768511038234,4.91599879591128,5.995896583640916,0.9246,0.0,25.291666666666668
26.281662213254045,6.1565744911559035,5.781651257860685,0.9246,0.0,25.291666666666668
64.58688478092664,7.444225813928079,4.099482971703237,0.98059,0.0,73.92
61.73228688658958,7.38899894221767,4.265663479661647,0.98059,0.0,73.92
59.70288416084205,5.984558611150919,5.115012976782243,0.98059,0.0,73.92
58.33279914617373,3.4671793189680695,2.20173474584438,0.98059,0.0,73.92
59.76562481906558,3.467924140445898,2.609439906666827,0.98059,0.0,73.92
61.32415481735351,2.8960217822582583,2.5981584801372577,0.98059,0.0,73.92
62.83139983904689,1.388029989149276,1.679196445062347,0.98059,0.0,73.92
63.64225307652059,0.6366922972247187,0.8339090730593597,0.98059,0.0,73.92
64.28199571686221,1.6891382121941645,1.2103809551566016,0.98059,0.0,73.92
64.70391853855128,1.474392051632917,1.7332304825496507,0.98059,0.0,73.92
64.1309656081581,2.2640569077263692,2.709394165561555,0.98059,0.0,73.92
64.70649207159356,2.440909333950814,4.0965211030469675,0.98059,0.0,73.92
64.36743208362272,2.583789698223159,4.296804219239053,0.98059,0.0,73.92
64.29792514773068,2.5026694287461466,4.737942643119062,0.98059,0.0,73.92
64.56317875007815,2.603986291809115,3.9190026089144343,0.98059,0.0,73.92
65.51097606373546,1.5808397035696826,2.6063874105033342,0.98059,0.0,73.92
65.21858948007714,1.4884968640341671,1.6262572804045838,0.98059,0.0,73.92
65.30077797110592,1.3480495293433172,1.0213802381393258,0.98059,0.0,73.92
64.76051782517531,1.0056929849815932,1.1029085386194986,0.98059,0.0,73.92
64.93009093531586,1.2530730354723283,1.4953862031493195,0.98059,0.0,73.92
64.94295587937795,1.2555699914506537,1.9142310381404855,0.98059,0.0,73.92
64.9500576307821,1.2566427950824743,1.4095237422230227,0.98059,0.0,73.92
64.5586919283842,1.9198101122590812,2.080791813409565,0.98059,0.0,73.92
64.19892398558288,2.073414319298424,1.8435792537882634,0.98059,0.0,73.92
63.237642365193054,1.664318825187297,1.5465341780195168,0.98059,0.0,73.92
62.08132458870257,1.8846628399946852,2.201970217314054,0.98059,0.0,73.92
60.794556251715676,1.5057802576692696,1.3622418047645457,0.98059,0.0,73.92
60.05314447159731,2.0089501417722135,1.3123169803697223,0.98059,0.0,73.92
58.886335182612626,1.8642501728471272,1.3293843290882847,0.98059,0.0,73.92
57.76898483266827,1.124479974782049,0.7267203843933423,0.98059,0.0,73.92
57.018672996817074,1.0114076941583197,0.7602950804508861,0.98059,0.0,73.92
56.35750559681846,0.7221961071429757,0.4908318191713317,0.98059,0.0,73.92
56.30476816115149,0.6519904656983678,0.7695472128978178,0.98059,0.0,73.92
56.60170150249026,1.0332681760089935,0.9931374449516941,0.98059,0.0,73.92
57.24385055307922,1.617666388649175,1.1461840627516242,0.98059,0.0,73.92
58.44696852347554,2.1543884334340295,1.570061632542771,0.98059,0.0,73.92
57.28618212133314,4.131776354300581,4.166196243175918,0.98059,0.0,73.92
53.52032781246648,8.665751255276959,6.706727261597578,0.98059,0.0,73.92
49.28645975599565,10.320606448822684,6.636634577486175,0.98059,0.0,73.92
46.82144353480652,8.905694526443373,8.721873660470319,0.98059,0.0,73.92
45.97724488739433,7.553166171143434,8.216892731809276,0.98059,0.0,73.92
47.66265191990201,8.981057712331365,5.526430337670641,0.98059,0.0,73.92
50.875393677499474,7.854194125253239,6.154563446016963,0.98059,0.0,73.92
53.53734060661518,4.091108961745163,4.561899503405652,0.98059,0.0,73.92
54.25906660243065,3.158360021290331,2.195840452543342,0.98059,0.0,73.92
52.834623442388875,2.9889115779072486,2.2215257261261243,0.98059,0.0,73.92
51.463231880381805,1.4786030594377912,1.5065462358930937,0.98059,0.0,73.92
50.8732711032986,0.4173710353820247,0.578461384881086,0.98059,0.0,73.92
51.424544782555095,0.9422246943794448,0.8723829198969284,0.98059,0.0,73.92
51.876499432886234,1.156427346618194,0.7315910511757782,0.98059,0.0,73.92
52.796480098059156,1.3844140073288878,0.9426988692436957,0.98059,0.0,73.92
53.415854123495066,1.203859979221453,1.05664817799315,0.98059,0.0,73.92
52.992025155197005,1.9691976811754641,1.8621937007479872,0.98059,0.0,73.92
52.20293075620075,2.465915416522057,1.8489934288667733,0.98059,0.0,73.92
51.45749838564495,2.5886348571524525,1.5110420536676923,0.98059,0.0,73.92
50.17158282626413,2.080852571969846,1.599779921959808,0.98059,0.0,73.92
46.997194619858995,4.309330160471069,2.8793803547209045,0.98059,0.0,73.92
44.84521550676413,5.222222181903229,2.895264410231153,0.98059,0.0,73.92
42.724727151354934,5.163975727396391,2.841538854587455,0.98059,0.0,73.92
40.23622262450194,4.179111465791363,2.963906458059986,0.98059,0.0,73.92
41.408285717151166,6.51015310638507,4.753324630467647,0.98059,0.0,73.92
45.96175664657148,9.898052243565951,6.422472627032574,0.98059,0.0,73.92
48.48867579514108,9.268283973265499,8.90041485047863,0.98059,0.0,73.92
49.50259223107001,8.367445255290056,10.38537358261841,0.98059,0.0,73.92
51.49642611995578,6.040721425921721,6.912193270964133,0.98059,0.0,73.92
52.47390299464996,6.778889573926985,8.262549672126855,0.98059,0.0,73.92
52.26951879332402,6.5241564250284005,5.978260903942699,0.98059,0.0,73.92
53.28579407693849,6.6654975596689585,5.0925410793075905,0.98059,0.0,73.92
56.61804010854259,4.993301963586264,5.277648965958818,0.98059,0.0,73.92
58.804147346191634,1.528007555007111,2.816968400522665,0.98059,0.0,73.92
57.972476594680714,2.0802995527656285,3.3207855313657415,0.98059,0.0,73.92
58.50387723976704,2.787895359366326,4.266160365103669,0.98059,0.0,73.92
58.07035533897077,3.2389620999791564,5.420721370541269,0.98059,0.0,73.92
47.700228046672215,13.347265801513721,7.496789405129052,0.91055,1.0,39.24
42.35241840168068,13.370494032337902,7.300088942659819,0.91055,1.0,39.24
38.116581358343936,10.184403941692619,8.538953320359955,0.91055,1.0,39.24
35.1845940284194,4.803712360855952,3.174692143946122,0.91055,1.0,39.24
37.27530680686959,5.1006451983081424,3.2365728653385286,0.91055,1.0,39.24
39.520201453658025,4.264070510375873,3.123284576280616,0.91055,1.0,39.24
41.8159170109041,1.7008386283506323,1.6001444998149719,0.91055,1.0,39.24
42.87945280928926,0.6097274860660188,0.6436599934829417,0.91055,1.0,39.24
43.53315897702231,1.5279951800623728,1.0454869142223746,0.91055,1.0,39.24
44.16978773737857,1.485816446623383,1.2689340257402826,0.91055,1.0,39.24
44.19928229047091,1.4487143222487044,1.7985296531719097,0.91055,1.0,39.24
44.931983224348755,1.6131019466082601,2.694622251264292,0.91055,1.0,39.24
44.423124802809426,2.1836253184950953,3.430406662961653,0.91055,1.0,39.24
44.87512603329879,2.7055717407242064,5.0119613895159745,0.91055,1.0,39.24
45.20872691235896,2.8421086586170263,4.676998885758774,0.91055,1.0,39.24
45.60674813926765,2.5466431704952233,4.247061102397897,0.91055,1.0,39.24
45.0086685229459,2.561174202569437,3.044145364072074,0.91055,1.0,39.24
45.39745912431415,2.0645984343654407,1.3452674386210521,0.91055,1.0,39.24
44.59556128933374,1.3020252912629235,1.2904611804530361,0.91055,1.0,39.24
44.67178961696547,1.4445743153869592,1.3382790086445624,0.91055,1.0,39.24
45.22569589883574,1.7366337020718463,1.2302702391894709,0.91055,1.0,39.24
45.534694417199056,1.5767450676078854,1.5670769773598412,0.91055,1.0,39.24
45.08083444968906,2.3260082032293368,2.3101327046863123,0.91055,1.0,39.24
44.70939653676045,2.5149411960469004,2.0560991176069336,0.91055,1.0,39.24
43.07805396737065,2.8664260917268414,2.8759826087698297,0.91055,1.0,39.24
41.28324171535475,2.530887691364894,2.666176238213687,0.91055,1.0,39.24
39.417462558875606,2.314762256154079,2.138118499621461,0.91055,1.0,39.24
37.8660737883676,3.1976735108340066,2.385158676257273,0.91055,1.0,39.24
35.65808823685531,2.8676439402432914,1.8850574190155065,0.91055,1.0,39.24
34.03568231478219,2.672770106495045,1.7686292700968353,0.91055,1.0,39.24
32.34218949538267,2.1253767563573254,1.5589728906196276,0.91055,1.0,39.24
31.559771568872588,1.1377165854726314,1.4469604833435827,0.91055,1.0,39.24
30.454467528472314,1.602183324429884,2.16870775233133,0.91055,1.0,39.24
29.16597387754141,2.451521673455212,2.6295680450517827,0.91055,1.0,39.24
28.56131835683625,2.259424491523468,2.993178970105485,0.91055,1.0,39.24
29.403166515702527,3.1478017617433247,3.8721213329351762,0.91055,1.0,39.24
16.25558966745776,0.9313811288328352,1.1503783227848614,0.91055,1.0,39.24
17.083947472766205,1.237946083441383,1.135261972792926,0.91055,1.0,39.24
17.72996625529624,1.5598036766243828,1.0435006685587802,0.91055,1.0,39.24
18.965037980531683,1.771236578490327,1.297609390974725,0.91055,1.0,39.24
20.034301900520866,1.582054469542634,1.0405486978025333,0.91055,1.0,39.24
19.26465181418688,2.9058556901658483,2.686136688879385,0.91055,1.0,39.24
18.3303413469887,3.4878037429671878,2.693118641280221,0.91055,1.0,39.24
17.225034635809916,3.73924002373256,2.262309072108365,0.91055,1.0,39.24
15.780240630897126,3.0564948663703597,2.299318433914617,0.91055,1.0,39.24
11.857825167456813,4.802278510230544,3.3547634423422483,0.91055,1.0,39.24
9.511561244242628,5.971557624443177,3.235987484216677,0.91055,1.0,39.24
7.135898191930606,5.88837127986827,3.2809069925936423,0.91055,1.0,39.24
4.634407686501186,4.939546801482552,3.431740856986044,0.91055,1.0,39.24
7.142785658741822,9.951976477078206,6.712000010743976,0.91055,1.0,39.24
13.380387089177432,13.921566969973286,8.28305113890269,0.91055,1.0,39.24
17.26086972011194,12.913676910554095,11.147422591525794,0.91055,1.0,39.24
