NIQE,PSNR,SSIM,STRRED,TSL,Nrebuffers,score_continuous,file,content
7.714844244655988,28.10260561304055,0.7347593423824871,62.18891723211703,0.0,1,69.75,video_1.mat,video_1
7.752646623844873,27.796756627668334,0.7206290028607539,65.4796271362416,0.0,1,62.78125,video_1.mat,video_1
5.761425422654251,26.27530650881463,0.7733049755899281,58.06782417748007,0.0,1,59.4375,video_1.mat,video_1
4.81911334585738,24.765048396755425,0.76561019911602,74.92446459723675,0.0,1,59.0,video_1.mat,video_1
5.0509729380824355,24.241633975179827,0.731449349423619,112.21927642499753,0.0,1,57.5625,video_1.mat,video_1
4.940245747820139,25.44529136216316,0.7645318065821886,79.6925234526778,0.007462686567164179,0,57.21875,video_1.mat,video_1
4.913940307175826,25.838054388478728,0.7802227180488238,64.33880856417264,0.014925373134328358,0,58.875,video_1.mat,video_1
4.944006133001409,25.66404163947283,0.7787987293820217,72.95371089010744,0.022388059701492536,0,60.0,video_1.mat,video_1
4.547427583583451,26.526791716201174,0.810266450629278,51.71436284474735,0.029850746268656716,0,65.84375,video_1.mat,video_1
4.32647874828998,26.500023502015072,0.8248108112620282,40.50047115893885,0.03731343283582089,0,72.125,video_1.mat,video_1
4.38613628920023,25.736634606320578,0.8160300711055061,45.001186026277466,0.04477611940298507,0,75.15625,video_1.mat,video_1
4.389180621692396,25.381160106288338,0.8073639349663662,50.47925796469371,0.05223880597014925,0,76.78125,video_1.mat,video_1
4.469504231151405,25.314211849304776,0.8008481316681856,55.2758841871147,0.05970149253731343,0,77.15625,video_1.mat,video_1
4.530857295628682,25.44924071966303,0.8030996942210514,55.47536978022502,0.06716417910447761,0,77.5625,video_1.mat,video_1
4.461864676615018,25.02335597630671,0.7879493271259524,58.498193960701464,0.07462686567164178,0,77.25,video_1.mat,video_1
4.490764916873383,25.086156538840612,0.7873342506080933,56.66866457436381,0.08208955223880597,0,78.28125,video_1.mat,video_1
6.272840653901509,33.9182509472606,0.9217666981715407,36.63864005608183,0.08955223880597014,0,78.71875,video_1.mat,video_1
6.348091902099228,33.82246786186352,0.9192156283738278,38.439543977122256,0.09701492537313433,0,79.40625,video_1.mat,video_1
6.277457536016391,34.03512798803211,0.91905738651634,36.5565955606224,0.1044776119402985,0,79.4375,video_1.mat,video_1
6.0000437534206785,33.89820040868165,0.9123117044473533,35.135659884826396,0.11194029850746269,0,81.09375,video_1.mat,video_1
6.0773487947437,34.75163857917951,0.9243547112897513,27.754484002730276,0.11940298507462686,0,82.625,video_1.mat,video_1
6.708577738180514,35.949480687244154,0.9369176414307331,32.20781189194717,0.12686567164179105,0,82.46875,video_1.mat,video_1
6.642932797526211,36.67057215098327,0.9438941203462835,29.76867210960644,0.13432835820895522,0,84.03125,video_1.mat,video_1
6.898889026855772,37.513004427103645,0.9460830105795569,33.117035779427276,0.1417910447761194,0,84.46875,video_1.mat,video_1
7.434749488361425,38.18850833681538,0.9522769943100023,34.552812881112125,0.14925373134328357,0,84.21875,video_1.mat,video_1
7.081076605817185,37.653159320222805,0.9473219859942412,35.35568603552135,0.15671641791044777,0,83.09375,video_1.mat,video_1
6.463329887196118,36.93216959114341,0.9434243581486665,27.747421843050276,0.16417910447761194,0,82.875,video_1.mat,video_1
7.249665684853505,35.250982411489346,0.9270721633882519,68.11704818426827,0.17164179104477612,0,82.4375,video_1.mat,video_1
9.100471998119867,32.22501938920219,0.899504668147298,161.33499609181598,0.1791044776119403,0,81.84375,video_1.mat,video_1
9.199663765987994,32.74025866090246,0.9090265723983912,140.6686494657165,0.1865671641791045,0,81.1875,video_1.mat,video_1
7.742493894117774,31.839161191969776,0.8907770286300445,101.71896105598003,0.19402985074626866,0,80.78125,video_1.mat,video_1
6.545754947103536,31.079931482021117,0.8723495584520823,57.247512287602575,0.20149253731343283,0,80.6875,video_1.mat,video_1
6.633456279493783,31.406283131726244,0.8770748892581965,55.1229050102513,0.208955223880597,0,80.53125,video_1.mat,video_1
6.328865834104332,32.36483068289398,0.8940982222031034,44.098214146706404,0.0,1,79.375,video_1.mat,video_1
6.133890998099838,34.2219996386485,0.9183949583217347,19.975113084532527,0.0,1,69.90625,video_1.mat,video_1
5.917926407026813,33.368174744208815,0.9129976940711514,19.684950447310317,0.0,1,65.03125,video_1.mat,video_1
5.374174736377887,34.4972221877887,0.9262311717382157,15.876390209344178,0.0,1,59.3125,video_1.mat,video_1
4.867073657095485,36.21751307351566,0.9443487653111375,10.057256167305106,0.0,1,54.5,video_1.mat,video_1
5.138762891717087,37.116390871975426,0.9489315025741416,8.337333535017342,0.0,1,51.71875,video_1.mat,video_1
5.086500461469204,37.00749969313604,0.9478973060852162,8.93597124200369,0.0,1,49.53125,video_1.mat,video_1
6.1259181306021695,37.04767504911435,0.9427962642862536,6.584646922216527,0.007462686567164179,0,52.84375,video_1.mat,video_1
6.006974817633833,37.097929328783046,0.944611364263716,8.775772335009131,0.014925373134328358,0,57.03125,video_1.mat,video_1
5.0993791273019236,36.591427935534156,0.9469580962740188,8.055418368931319,0.022388059701492536,0,57.1875,video_1.mat,video_1
4.617848161756078,36.78057904340395,0.9493192310512891,6.99228693455551,0.029850746268656716,0,61.71875,video_1.mat,video_1
5.178193302602267,37.34129353712669,0.950843873262377,7.741841333809333,0.03731343283582089,0,65.5625,video_1.mat,video_1
5.870660662202693,37.94624924844069,0.9530194197894809,8.221059076203918,0.04477611940298507,0,68.90625,video_1.mat,video_1
5.7001392594382585,37.91201491532925,0.95407353414881,7.896940733946157,0.05223880597014925,0,72.34375,video_1.mat,video_1
5.896023308105316,37.732137342046094,0.9529953571967327,7.268044795467017,0.05970149253731343,0,74.3125,video_1.mat,video_1
6.611140899636754,39.13839323134882,0.9585860080303027,9.845705200491556,0.06716417910447761,0,76.25,video_1.mat,video_1
7.913269975813962,43.152294770722136,0.9762561556875344,10.751110908879088,0.07462686567164178,0,77.0625,video_1.mat,video_1
7.613971992635873,43.181072802664225,0.9762512742243973,9.617233703629438,0.08208955223880597,0,78.125,video_1.mat,video_1
7.749889562911027,43.392885100062564,0.9769591100293037,7.730811239407057,0.08955223880597014,0,78.40625,video_1.mat,video_1
7.887028946223188,43.57156153619783,0.9775879867982382,9.55597413376492,0.09701492537313433,0,78.65625,video_1.mat,video_1
7.966801061435276,44.060295827094926,0.978859740307074,6.573639602507566,0.1044776119402985,0,78.5625,video_1.mat,video_1
7.850471104433099,44.161873400839156,0.9790719061380103,5.3024044421999035,0.11194029850746269,0,78.1875,video_1.mat,video_1
8.305795780906568,44.37140089349907,0.9802288052680185,4.754884981542309,0.11940298507462686,0,79.125,video_1.mat,video_1
8.241824938115444,44.97646972450987,0.9822498195793402,4.125307615498481,0.12686567164179105,0,80.03125,video_1.mat,video_1
8.936432991408402,45.811829500246354,0.9849096819998499,4.4243206936300545,0.13432835820895522,0,80.53125,video_1.mat,video_1
8.636005260652492,45.63167186163526,0.9837050276908467,4.184632747634066,0.1417910447761194,0,81.21875,video_1.mat,video_1
8.906180296350179,45.30580664258558,0.9823197535667253,5.077694506216269,0.14925373134328357,0,81.5,video_1.mat,video_1
9.331681487720346,45.71671746641057,0.9833275629812221,4.156738231346154,0.15671641791044777,0,81.375,video_1.mat,video_1
9.16722371155522,46.01954510749695,0.9839730108044534,3.2321849903630095,0.16417910447761194,0,81.59375,video_1.mat,video_1
9.199696157974754,46.30661992741105,0.9846263878301209,2.114573779433327,0.17164179104477612,0,83.0,video_1.mat,video_1
8.997164695125145,46.18855838317431,0.9844817913039655,1.8726788772763137,0.1791044776119403,0,83.78125,video_1.mat,video_1
9.448675794908029,46.46688084761282,0.9850812120064318,2.545897542094443,0.1865671641791045,0,84.375,video_1.mat,video_1
9.587458814683158,46.23972289867183,0.9842335346094334,3.5672860821116097,0.19402985074626866,0,84.15625,video_1.mat,video_1
8.99973332868363,46.0678646096358,0.9838263594914588,4.30271989243221,0.20149253731343283,0,83.0625,video_1.mat,video_1
8.701024090650757,45.33035551307986,0.9810323844887077,5.782211504174165,0.208955223880597,0,81.6875,video_1.mat,video_1
8.555050163919015,44.50118857434125,0.9785362259600056,6.986422956108217,0.21641791044776118,0,82.90625,video_1.mat,video_1
8.438447463664131,44.2204879438114,0.9782579892383345,6.4463265459962305,0.22388059701492538,0,83.78125,video_1.mat,video_1
8.561618169559525,44.14143149894183,0.9788263110202009,5.2808086625577975,0.23134328358208955,0,83.8125,video_1.mat,video_1
8.539564782163248,44.035776239374016,0.9786033655575459,5.0587778422362,0.23880597014925373,0,84.1875,video_1.mat,video_1
9.440360412613007,45.04043295159785,0.9819701187334725,4.7333033804445845,0.2462686567164179,0,84.4375,video_1.mat,video_1
8.717616385677918,44.7090659880278,0.980328580519158,5.9054142369503255,0.2537313432835821,0,84.40625,video_1.mat,video_1
8.865746636489748,44.623218027885244,0.9799509307190468,5.983467995249929,0.26119402985074625,0,84.4375,video_1.mat,video_1
9.291875479390658,44.61521740841981,0.9803799307656338,6.241017156543971,0.26865671641791045,0,84.53125,video_1.mat,video_1
9.019267987519322,44.65781644264293,0.9806451197925401,6.774570024676934,0.27611940298507465,0,84.375,video_1.mat,video_1
8.979169628802472,44.43069197382806,0.9798162990850892,7.290845516271848,0.2835820895522388,0,83.25,video_1.mat,video_1
8.31063732838502,43.77212061922804,0.9777949959802762,7.416719885718209,0.291044776119403,0,84.1875,video_1.mat,video_1
8.256900518182997,43.68456659921605,0.9765157112057966,9.948508478454395,0.29850746268656714,0,84.46875,video_1.mat,video_1
8.71165262811425,43.48956229317278,0.9756414316476175,11.685708130109905,0.30597014925373134,0,84.4375,video_1.mat,video_1
9.086728527879552,44.34333410567274,0.9806450021597249,5.532839661482161,0.31343283582089554,0,83.375,video_1.mat,video_1
9.232942970245633,44.75299596611644,0.9818878802267788,4.4696665668691615,0.3208955223880597,0,80.71875,video_1.mat,video_1
8.96765622717599,44.287441011791564,0.9800372856035053,4.508391362366584,0.3283582089552239,0,79.78125,video_1.mat,video_1
4.791610537211025,31.966330495485213,0.9241831413063033,10.88148550328982,0.006666666666666667,0,66.09375,video_10.mat,video_10
4.7774965553028474,29.734806322669495,0.8923044639038668,63.02091847811055,0.013333333333333334,0,72.625,video_10.mat,video_10
4.782548495159004,31.28100933744098,0.9069325347149803,71.11456570588592,0.02,0,75.59375,video_10.mat,video_10
3.8723963634350245,32.63437071925956,0.92455164764693,145.01435880390378,0.02666666666666667,0,78.375,video_10.mat,video_10
3.9261832666740855,33.227080320896924,0.9316369440903486,240.653611722456,0.03333333333333333,0,81.875,video_10.mat,video_10
3.982519046219122,33.63530974880071,0.9359500708555517,155.6483072202804,0.04,0,83.6875,video_10.mat,video_10
4.015894077499408,33.90161571207015,0.9386797715140973,166.3779961818982,0.04666666666666667,0,85.6875,video_10.mat,video_10
4.052047509035132,33.98994434520276,0.9399636394892497,146.62609930463105,0.05333333333333334,0,85.34375,video_10.mat,video_10
4.031472441054883,33.98992913923141,0.9400923656628184,148.5223652301993,0.06,0,85.90625,video_10.mat,video_10
3.9884187447258563,33.91051871775235,0.9390968654141671,160.51506052472067,0.06666666666666667,0,85.59375,video_10.mat,video_10
3.8034117634801503,33.95199489148116,0.93806983665201,162.23050397159054,0.07333333333333333,0,86.59375,video_10.mat,video_10
3.9362741024353927,33.49567628370349,0.9337384453699431,172.0363551480444,0.08,0,87.65625,video_10.mat,video_10
4.014917519886119,33.607274970088035,0.9347843742094568,178.72495636022035,0.08666666666666667,0,87.71875,video_10.mat,video_10
4.0161279097642595,33.359498284790156,0.9324284546569447,207.06293016349292,0.09333333333333334,0,87.34375,video_10.mat,video_10
4.006554469132811,33.73330720499721,0.9262148540502433,3289.196678152208,0.1,0,88.25,video_10.mat,video_10
4.1655843740217895,33.320945449177785,0.9211142193942663,1969.8618104079826,0.10666666666666667,0,89.40625,video_10.mat,video_10
4.197333976172352,33.349118911219314,0.9192935243179713,1883.744741343925,0.11333333333333333,0,89.90625,video_10.mat,video_10
4.329688363101917,33.18900344552432,0.9169872991570251,2314.1508484141827,0.12,0,89.6875,video_10.mat,video_10
4.279366189378746,32.890972625922124,0.9133933279318326,3038.4322446045444,0.12666666666666668,0,90.0,video_10.mat,video_10
4.302226554120279,32.8656958601306,0.912836831380425,2861.169796396368,0.13333333333333333,0,89.75,video_10.mat,video_10
4.355069066114996,32.89553512051391,0.9141472770868754,2522.32493031794,0.14,0,90.03125,video_10.mat,video_10
4.549342834059226,33.02083006623993,0.8931804318073964,3565.5124957428693,0.14666666666666667,0,89.75,video_10.mat,video_10
4.664868820368008,33.27975329366646,0.903262433460739,1984.2278180350338,0.15333333333333332,0,89.28125,video_10.mat,video_10
4.704185293800349,33.49421171358267,0.9073225784329041,421.2410094205213,0.16,0,89.84375,video_10.mat,video_10
4.388981777361976,33.98890374905281,0.9189419020503793,421.92444373107514,0.0,1,89.625,video_10.mat,video_10
4.7516524157656645,32.68842733085532,0.8896966402621125,477.4123504272818,0.0,1,80.0,video_10.mat,video_10
5.473012190240109,29.778391878534872,0.8204277836566537,593.4011585797444,0.0,1,71.71875,video_10.mat,video_10
5.5079066518624025,29.76019254554562,0.8208717014275105,534.9190829266129,0.006666666666666667,0,68.09375,video_10.mat,video_10
4.670646683424537,28.21001162735966,0.8498342510149791,4078.437668141092,0.013333333333333334,0,74.96875,video_10.mat,video_10
6.591932785817372,25.488156998095,0.7116566894276555,646.4708147879991,0.02,0,75.625,video_10.mat,video_10
7.385360857596125,24.041689219227433,0.6438631070047576,361.4177822053498,0.02666666666666667,0,78.5,video_10.mat,video_10
7.372418489372271,24.098780741310893,0.6444484197952269,450.6509116657646,0.0,1,77.15625,video_10.mat,video_10
5.422396161058056,26.524738255083616,0.7766771868402101,375.12051600963855,0.0,1,69.84375,video_10.mat,video_10
4.833119486760643,27.291687397122534,0.8183608907753872,485.01507880601633,0.0,1,62.125,video_10.mat,video_10
4.837243315245747,27.271686900170902,0.8166941806425126,637.9205811354901,0.006666666666666667,0,63.875,video_10.mat,video_10
4.651161960233721,28.59705544250987,0.8599736128415075,350.03490216719786,0.013333333333333334,0,66.0625,video_10.mat,video_10
4.568164921878857,29.001095786339093,0.8733319770891762,431.0716475930882,0.02,0,65.21875,video_10.mat,video_10
6.597114668931247,25.409190531607724,0.7048605765993589,422.6418959577567,0.02666666666666667,0,69.1875,video_10.mat,video_10
7.445013588426596,25.771973541527387,0.7388016954382907,7238.527001772751,0.03333333333333333,0,75.21875,video_10.mat,video_10
7.517557285371822,25.236870212586993,0.714099692454463,4237.194465531577,0.04,0,76.78125,video_10.mat,video_10
5.744423655375517,26.706853681642595,0.7705629029411653,1687.961413500012,0.04666666666666667,0,77.71875,video_10.mat,video_10
5.21094610114773,27.026595261520605,0.7823281137591553,1720.360411416547,0.05333333333333334,0,77.8125,video_10.mat,video_10
5.248917297887382,26.8189105319576,0.771159627482494,1923.7840258548217,0.0,1,71.59375,video_10.mat,video_10
5.144977084535144,28.311533584096356,0.8192939622123834,1751.322783270589,0.0,1,57.625,video_10.mat,video_10
5.062675805284091,28.547089372181205,0.8286521972641913,1786.4593865140462,0.0,1,52.59375,video_10.mat,video_10
5.120952870430663,28.39435685686617,0.8226013246373686,2030.7033320352223,0.006666666666666667,0,53.71875,video_10.mat,video_10
4.500801357583768,29.73889281060444,0.8577369812781303,2188.9289493451765,0.013333333333333334,0,58.8125,video_10.mat,video_10
4.3399545091865885,29.91726570777444,0.8662857991720113,2066.3767549149698,0.02,0,57.75,video_10.mat,video_10
4.147779965390863,30.016808404901752,0.8723692839129469,1758.2431140195026,0.02666666666666667,0,61.65625,video_10.mat,video_10
4.152982344858077,29.665531849049927,0.8643291178502982,1931.6384423338357,0.03333333333333333,0,66.21875,video_10.mat,video_10
4.231494783669462,29.67217233620506,0.863276363727061,1912.712013920383,0.04,0,65.8125,video_10.mat,video_10
4.3215299743778175,29.52375868440134,0.8592166624666753,2039.2727986646091,0.04666666666666667,0,67.03125,video_10.mat,video_10
4.630091185298179,31.629566475532474,0.894128289784661,5773.063014450154,0.05333333333333334,0,67.5625,video_10.mat,video_10
4.593233238141166,31.28950806125048,0.8888561313901626,5950.384734727891,0.06,0,68.03125,video_10.mat,video_10
4.659658733487288,31.17913114385122,0.8859832491933939,1931.3628492514538,0.06666666666666667,0,68.59375,video_10.mat,video_10
4.678030896404311,31.035369018957887,0.8823333671020319,1680.5854318468741,0.07333333333333333,0,69.65625,video_10.mat,video_10
4.747315689913227,30.989775029288285,0.880530480430026,1721.9339981229598,0.08,0,70.71875,video_10.mat,video_10
4.684218638510793,30.878281802499497,0.8782859587800411,1884.1380901766363,0.08666666666666667,0,71.4375,video_10.mat,video_10
5.328016015424253,32.252552183975645,0.8919264276126466,4132.843370273056,0.09333333333333334,0,71.625,video_10.mat,video_10
6.900026408539085,30.571902948501084,0.8579257612513638,9766.49226596227,0.1,0,71.5625,video_10.mat,video_10
7.17785355295288,29.60520587947529,0.8417171226230579,9475.01468315513,0.10666666666666667,0,71.65625,video_10.mat,video_10
7.089150878046951,25.695067736749476,0.707655442619746,8370.555692565444,0.11333333333333333,0,73.1875,video_10.mat,video_10
8.432646778019032,23.544233948894462,0.6223878117675086,8145.68943582767,0.12,0,74.9375,video_10.mat,video_10
8.500631348440605,23.49675872373747,0.6174249296170975,4233.520284807711,0.12666666666666668,0,75.8125,video_10.mat,video_10
8.40824438119895,23.961062665501128,0.6349310475216285,1112.6755688500682,0.13333333333333333,0,77.09375,video_10.mat,video_10
8.588334244465711,23.49835063019599,0.6146877149526073,1214.5765836905741,0.14,0,78.03125,video_10.mat,video_10
7.64978890063382,25.378956137481374,0.7101788280763188,7437.175572248811,0.14666666666666667,0,78.75,video_10.mat,video_10
7.742738279680148,25.443013233323363,0.7088196452894496,5948.63946449635,0.0,1,71.9375,video_10.mat,video_10
7.79385858648207,25.435998544845067,0.7099443887257582,4891.587691225295,0.0,1,57.53125,video_10.mat,video_10
5.567705937909887,338.8784429618255,0.8102673190723771,2207.875603895446,0.0,1,55.3125,video_10.mat,video_10
7.478568041619683,419.9773549659289,0.9203682049407714,6377.638089896917,0.006666666666666667,0,57.0,video_10.mat,video_10
10.800873265405084,32.44679561481926,0.8914997358896152,11437.329466252559,0.013333333333333334,0,60.90625,video_10.mat,video_10
6.837544972354161,498.6320545787289,0.9348213827363355,3280.951769640932,0.0,1,58.71875,video_10.mat,video_10
8.742578937327293,265.8654572178022,0.9291503673550465,3748.9022205063357,0.0,1,50.25,video_10.mat,video_10
11.201486524715929,32.02246237712308,0.8573022749248939,8387.290754578391,0.0,1,46.625,video_10.mat,video_10
9.280880028332037,30.09274053108368,0.8164325425613852,9959.407029648073,0.006666666666666667,0,46.15625,video_10.mat,video_10
8.104075735144981,27.98978783762537,0.7143220745237678,6075.67211042953,0.013333333333333334,0,44.8125,video_10.mat,video_10
8.126244012682575,27.464061629689407,0.6674631590611355,5061.579850962137,0.02,0,41.8125,video_10.mat,video_10
8.364842923084312,27.410637824180352,0.6872377933295135,11076.394503766714,0.0,1,39.75,video_10.mat,video_10
8.521955984848045,26.35398581804116,0.6040103321247718,10068.870965050786,0.0,1,35.40625,video_10.mat,video_10
8.68467560806748,29.413102630434558,0.7963064039548938,9560.774714979427,0.0,1,33.4375,video_10.mat,video_10
8.578782443083998,30.520979967254135,0.8264878231978758,10985.979497277147,0.006666666666666667,0,32.8125,video_10.mat,video_10
8.779230479568453,31.457095369013665,0.8571018779312096,10892.88341514638,0.013333333333333334,0,33.84375,video_10.mat,video_10
7.069097119009083,32.632184846203806,0.8751864489642495,10373.572331817386,0.02,0,34.8125,video_10.mat,video_10
6.703927931024469,32.86106652339147,0.8780915510273215,11105.538589995118,0.02666666666666667,0,36.5625,video_10.mat,video_10
7.486259885654719,34.55987970850409,0.9089482375402604,12661.743904522222,0.0,1,36.28125,video_10.mat,video_10
7.004393575173392,36.18370316423841,0.9312651983437823,11853.959260843183,0.0,1,32.8125,video_10.mat,video_10
6.705745011931353,35.683594269888296,0.9172762029421387,8909.994909987241,0.0,1,30.1875,video_10.mat,video_10
6.6154836996822635,35.570561813439966,0.9171035552743696,9068.860946370218,0.006666666666666667,0,29.59375,video_10.mat,video_10
5.9598057315862,37.213521756426964,0.938956474352934,13039.325200932159,0.013333333333333334,0,29.9375,video_10.mat,video_10
5.622893391710949,37.01670930291604,0.9356793190070967,12826.59052894781,0.02,0,31.03125,video_10.mat,video_10
5.32369906943676,35.87309380155753,0.9264988983676774,11484.415878857766,0.02666666666666667,0,33.5,video_10.mat,video_10
5.592893960055866,34.30523343407811,0.9024755023728165,10549.738146688062,0.03333333333333333,0,37.5625,video_10.mat,video_10
6.674660112972959,31.49035144681264,0.848696284601074,10225.664085542163,0.0,1,34.5625,video_10.mat,video_10
5.528119473238389,29.416213685977073,0.8779366009371065,9736.989773694837,0.0,1,29.6875,video_10.mat,video_10
5.609920184138234,29.46507234254062,0.880465717400816,9641.885748411367,0.0,1,26.03125,video_10.mat,video_10
5.390477316333058,30.39043056921741,0.8991318436559349,9641.104887416986,0.006666666666666667,0,27.4375,video_10.mat,video_10
5.234841517091529,31.080691291807067,0.8954978077408327,10463.73509206798,0.013333333333333334,0,30.8125,video_10.mat,video_10
4.5254355317601505,33.06287556665845,0.9024165663990389,5218.148063972238,0.02,0,31.28125,video_10.mat,video_10
3.7607324749861415,35.40031959355828,0.9300920974139203,6059.196232656388,0.02666666666666667,0,31.28125,video_10.mat,video_10
3.837239563411992,35.563751047900524,0.9316358195636973,5562.800940118827,0.0,1,27.0625,video_10.mat,video_10
3.8213710079008827,34.99961045237335,0.9214704984738037,4480.072390322143,0.0,1,23.90625,video_10.mat,video_10
3.2454018212447617,37.10465140975737,0.9510387297105456,4760.859648173151,0.0,1,23.84375,video_10.mat,video_10
3.3531475865817852,37.504274538487856,0.958954341516375,5079.122080304567,0.006666666666666667,0,23.8125,video_10.mat,video_10
3.4349747883116963,37.45591835351661,0.9599959581955716,5126.6323033372755,0.013333333333333334,0,25.03125,video_10.mat,video_10
3.643076269299009,37.1713232839578,0.9594427644895436,5493.2161835215675,0.02,0,26.71875,video_10.mat,video_10
5.700399856899197,41.110410150540204,0.9654990773443229,6081.849893136755,0.02666666666666667,0,29.09375,video_10.mat,video_10
6.225668866706801,41.423855003760494,0.9660509456503263,5544.9765027624935,0.03333333333333333,0,32.65625,video_10.mat,video_10
5.870175473155501,41.27964771469483,0.9668524201778009,5705.855219869935,0.04,0,35.15625,video_10.mat,video_10
6.136184498655787,40.92652826821588,0.9651543101157936,5971.499377246527,0.04666666666666667,0,39.25,video_10.mat,video_10
4.412703896818768,35.07189919792705,0.9461115236258175,5828.822846505201,0.05333333333333334,0,41.59375,video_10.mat,video_10
4.560074882038855,34.729491265704524,0.94231209505787,7243.864924249018,0.06,0,43.90625,video_10.mat,video_10
4.570991697617375,34.46204643451666,0.938898969090408,6970.841924119469,0.06666666666666667,0,45.9375,video_10.mat,video_10
4.498744920303247,34.42324390008497,0.9372942001267677,7301.610058677872,0.07333333333333333,0,49.0625,video_10.mat,video_10
4.995018098594626,35.112551675094174,0.9369216448919865,5740.653450524199,0.08,0,53.125,video_10.mat,video_10
6.154864185683324,40.10771307030395,0.9580783972426908,5252.184884976861,0.08666666666666667,0,56.375,video_10.mat,video_10
6.482582262982362,40.23810683776431,0.9583666883177133,5666.922585452342,0.09333333333333334,0,57.90625,video_10.mat,video_10
